,issuekey,title,description,storypoint
312,STUDIO-3539,AssertionFailedError when using Zuora with QueryBuidler,install connector create connector ref select find operation go query builder select account object receive following exception eclipse core null argument eclipse core assert assert eclipse core assert assert eclipse eclipse eclipse eclipse eclipse eclipse eclipse eclipse run eclipse custom eclipse eclipse eclipse eclipse eclipse eclipse run eclipse eclipse eclipse eclipse eclipse eclipse eclipse mule tooling core query mule tooling core query eclipse viewer run viewer eclipse core run eclipse internal run eclipse run eclipse viewer viewer eclipse eclipse eclipse eclipse eclipse access eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse tree tree eclipse eclipse control control eclipse tree tree eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse window window window eclipse window window open window mule tooling core query eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main connector code query branch connector tree query,3
313,STUDIO-3540,Phantom errors in Mule Studio project,phantom mule studio project attached mule studio project red cross error get flow number even though actual project found file edit,8
314,STUDIO-3614,APIkit flows can not be visually debugged with Visual Flow Debugger,visually visual flow mule flow according convention verb path resource use message flow stepped painted graphically one cannot tell processor stopped,3
315,STUDIO-3569,Associate the XML editor with WSDL files,associate editor would nice default could editor instead text editor currently,2
316,STUDIO-3573,Test upgrade from Studio 3.4 to Studio Bighorn,test upgrade studio studio bighorn test upgrade mule studio mule studio,13
317,STUDIO-3576,Refactor Studio framework to support top level elements via Framework XML files.,studio framework support top level via framework studio framework support top level via framework clean code regarding exception create corresponding,8
318,STUDIO-3583,Query Builder: changing the selected type doesn't reset the selected fields,query builder selected type reset selected reproduce open query builder select type select field type say account change selected type select field type say lead hit query latest selected field type formed select lead actual query select account lead,3
319,STUDIO-3593,SAP Inbound endpoints configures TID handler for sRFC type,sap inbound tid handler type type tid handler configuration connector ignore,2
320,STUDIO-3597, NullPointerException when doing test connection in SAP,test connection sap method class,2
321,STUDIO-3617,Integrate Mock cloud connectors to the Studio build,integrate mock cloud studio build integrate new mock cloud studio build develop run,3
322,STUDIO-3621,Cron syntax support for <poll> in Studio,syntax support poll studio support new syntax studio see acceptance criterion poll old frequency syntax use new syntax going forward,5
323,STUDIO-3623,Re-write tooltips for new watermark feature,write new watermark feature tool new watermark complex propose following variable name attribute object store key used store watermark also name flow variable value exposed user new define variable name default expression case key found object store default expression used generate value useful case first poll new define poll start update expression result expression used update watermark execution finished new watermark expression poll optional object store reference object store wish use store provided default object store used new specify object store default optional,1
324,STUDIO-3624,Service auto-discovery studio behaviour,service auto discovery studio behaviour studio developer would like able use service auto discovery feature service registry able graphically configure service configuration information global element global element tab able configure tab inbound auto register element mule flow work showing switch back forth studio graphical,8
325,STUDIO-3677,"APIkit example name, description",example name description think come good name description project example,1
326,STUDIO-3633,Double metadata fetching in Query Builder editors,double fetching query builder query drag type list drop another element list two progress bar shown instead one like trying fetch specific type twice,5
327,STUDIO-3641,ASR Scenario2 file for 3.4.0 does not open in Andes version of Studio even when set to 3.4.0 runtime,file open version studio even set file public zip work fine old installation studio open first import mule project external location try thing version studio cannot import file even though set get attached error message,5
328,STUDIO-3642,Jar files in other projects added to classpath of current project are not exported,jar added current project add current project jar file project get exception thrown,1
329,STUDIO-3643,Drop a Flow ref into a poll scope update the XML but not the UI,drop flow ref poll scope update drop flow ref empty poll scope flow ref never switch change something component switch element normally,5
330,STUDIO-3651,Query builder: ability to browse and select the single fields inside each pojo,query builder ability browse select single inside user able select individual query builder resulting select type also user able select whole resulting select type,5
331,STUDIO-3654,ConfigurationException thrown when selecting watermark on poll,thrown watermark poll watermark poll strategy flow must sync throwing configuration exception solution set flow sync watermark option selected,5
332,STUDIO-3656,Add support in Studio to allow the contribution of external folders to export and import wizards,add support studio allow contribution external export import day import export manage mule static mule project studio developer would like possibility contribute e main folder project structure external included project,5
333,STUDIO-3662,"When importing a project from zip and choosing an ESB runtime different than the one in the project, the runtime is inconsistent",project zip choosing different one project inconsistent reproduce create project x export archive import back project name x,2
334,STUDIO-3667,create a new project from a template lets you create an empty project without ends the wizard ,create new project template create empty project without wizard open new project wizard file new new mule project write project name description select create project based template change selected template selection lost wizard finish go next without template selected valid empty project without,3
335,STUDIO-3668,APIKit 'Generate Flows' option improvements,generate option generate option studio appear option top level project folder well individual top level project folder selected project furthermore option appear within sub menu stand alone option within main selection menu,5
336,STUDIO-3669,Pre-populate the options of the APIkit router when only a single option exists,populate router single option studio designer router studio wizard would like method flow resource may apply value single possible value,3
337,STUDIO-3671,Service auto-discovery icon and name in Studio,service auto discovery icon name studio name global element service discovery service auto discovery new icon service component,1
338,STUDIO-3676,Return type of native queries is lost when project is reloaded.,return type native lost project return type native lost project cache information though,5
339,STUDIO-3695,Removing SAP libraries does not update mule-project.xml in development environment (running from Eclipse),removing sap update mule project development environment running eclipse removing sap update mule project development environment running eclipse difference present framework part project run work well built studio,3
340,STUDIO-3710,Use only the selected connector's jars in Connectivity Testing and DataSense,use selected connector connectivity testing use selected connector connectivity testing today added service leading potential jar version example add testing connectivity,8
341,STUDIO-3782,Studio allows you to create a new project when there is one already present with the same name,studio create new project one already present name new mule project studio use name another project already present disk reproduce create new mule project call delete project remove project content disk attempt create new project name mule least let know another project name already present,3
342,STUDIO-3797,Runtime classloader should have the same order as the onprem ESB,order order create server order currently file look like code label directory path mule data mapper false label tooling support path mule tooling false true label boot path mule boot true inclusion jar inclusion exclusion studio jar exclusion true label endorsed path mule endorsed false true label mule core path mule mule true exclusion mule parent exclusion exclusion mule local install jar exclusion inclusion mule jar inclusion true label optional path mule opt true inclusion jar inclusion true label user path mule user true inclusion mule functional jar inclusion true label mule core per path mule mule per true inclusion mule jar inclusion false label mule path mule true inclusion inclusion code need order correctly first need analyze correct order,5
343,STUDIO-3815,Improve the dialog when attempting to relaunch a currently running mule application,improve relaunch currently running mule application user mule running attempt start warning running instance mule information shutdown running server propose redeploy project,3
344,STUDIO-3818,New default debugging perspective,new default perspective improvement perspective like visibility console flow different time much better poll,5
345,STUDIO-3832,The 8K bug: datamapper only process csv headers lower than 8k characters.,bug process lower process,5
346,STUDIO-3834,Controlled Error Policy raised ClassCastException when try to load Mapping Properties,error policy raised try load edit input change error policy assign number save try load throw exception,5
347,STUDIO-3835,Analyze top level element changes/refactor to support Batch,analyze top level element support batch need evaluate come decision whether top level batch top right new support top level implement batch new model,5
348,STUDIO-3836,Mule ESB Threads are not always stopped,mule always stopped notification server always go require code,5
349,STUDIO-3839,Create Jubula plugin to support new Property Editors,create support new property need add functionality able test new acceptance criterion running current test suite new,13
350,STUDIO-3843,Integrate Mock connector to Studio build,integrate mock connector studio build add mock connector studio build,3
351,STUDIO-3844,Fix flaky Import/Export Tests,fix flaky import export fix add,5
352,STUDIO-3845,Two-way editing tests for all Transports,two way create way,5
353,STUDIO-3846,Define the user experience when changing Runtime (downgrade/upgrade connectors),define user experience downgrade upgrade offer user chance change,2
354,STUDIO-3847,Batch Module Mockups,batch module close batch,3
355,STUDIO-3852,Property editor should open for new components dropped into workspace,property editor open new user new component editor automatically open new component,5
356,STUDIO-3857,Improve locking in DataSense Caches ,improve locking improve locking order reduce locking cache,8
357,STUDIO-3858,Add a timeout to DataSense related connection threads,add related connection add related connection add preference panel allow configuration value set default set time limit,8
358,STUDIO-3859,"""Enable DataSense"" connector option not taken into account if the file containing the connector is not saved",enable connector option taken account file connector saved file connector enable option set true saved option taken account static used,3
359,STUDIO-3867,Doc name not been displayed in some cases,doc name displayed message flow view studio cannot see doc name set example code snippet code retrieve ref key string ref string idle doc name retrieve polling status code processor retrieve check image attached,5
360,STUDIO-3877,Migrate DataMapper performance improvements to Mule 3.4.2,migrate performance mule merge performance mule,5
361,STUDIO-3879,Analyze autocompletion for all elements text boxes,analyze text analyze take implement studio,13
362,STUDIO-3880,Allow disabling stats collections from Studio preferences,allow studio studio message able disable behavior,2
363,STUDIO-3881,Repair Jubula sanity tests and Endpoint tests,repair sanity repair sanity,5
364,STUDIO-3882,"Create Jubula automated tests for the Services Essential training: LABS 1, 2 and 3",create essential training create essential training,13
365,STUDIO-3883,New Project Dialog Mockups,new project overhaul new project improve also impact studio,2
366,STUDIO-3884,Palette Simplification: Connector/Endpoint Simplification,palette simplification connector simplification propose way simplify current connector framework,5
367,STUDIO-3885,Clean up help menu and contextual help,clean help menu contextual help clean help menu tidy contextual help,3
368,STUDIO-3888,Make mule examples compatible with version control (AKA remove the zips),make mule compatible version control aka remove remove make work,8
369,STUDIO-3889,Batch UI,batch implement batch,13
370,STUDIO-3890,XML autocompletion for Batch XML component,batch component add support batch,5
371,STUDIO-3899,add support for 3.4.2 examples,add support add support compatible make work,5
372,STUDIO-3917,improve MEL parser ,improve mel parser improve mel parser recognize method order improve,8
373,STUDIO-3922,Create Mule 3.4.2 runtime plugin,create mule improve,3
374,STUDIO-3924,Schema validation filter is missing two attributes,schema validation filter missing two filter missing following two ref ref follow code attribute name ref type string annotation documentation reference spring bean code dom code documentation annotation attribute attribute name ref type string annotation documentation reference spring bean code sax code documentation annotation attribute code,1
375,STUDIO-3929,"Improve ""New Project"" creation process",improve new project creation process improve new project creation experience new mule project wizard scope wizard one easy screen excluding project removing example improve deployment selection default hide specification,3
376,STUDIO-3930,"Add ""New Mule Project from Example"" wizard",add new mule project example wizard mule example removed new mule project wizard need find new home become new mule project example option new wizard mule folder see clarification building new wizard example project,3
377,STUDIO-3939,Opening Project in Project Explorer immediately expands folders to expose flow files,opening project project explorer immediately expose flow user double closed project package explorer project expand allow user immediately open flow file currently user must expand project expand file,3
378,STUDIO-3940,NPE from preview panel when a mapping to XML fails,preview panel create something fail reason,3
379,STUDIO-3941,JSON to Object transformer should have return type on main page,object transformer return type main page working object transformer finding useful return class place make seem weird mapper reference think might want separate tab people want use return type lot le advanced mapper reference,8
380,STUDIO-3942,Change the name for Batch containers (input and on-complete),change name batch input complete new input complete also accept record attribute step see,3
381,STUDIO-3943,Integrate Batch with Debugger,integrate batch studio user want inside batch,8
382,STUDIO-3944,Add basic DataSense propagation to batch,add basic propagation batch propagation inside batch basic propagation treat different batch single flow batch step element list last block input section batch aggregate section list component complete section,5
383,STUDIO-3945,Add support for batch aggregator,add support batch aggregator studio user want use batch aggregator element,2
384,STUDIO-3946,Add support for batch message sources,add support batch message studio user want able configure batch message currently one way inbound,5
385,STUDIO-3947,Batch steps should only be allowed inside batch process scope,batch inside batch process scope today validation batch added multiple also checked drag drop,2
386,STUDIO-3948,Dragging batch job into canvas should pre-populate with 1 step,dragging batch job canvas populate step dragging batch job canvas populate step improve usability,1
387,STUDIO-3949,Create the step container when a component is drag & droped inside the batch process scope,create step container component drag inside batch process scope create step container component drag inside batch process scope,2
388,STUDIO-3950,Threading profile for batch,profile batch user want configure profile batch code paste snippet code,1
389,STUDIO-3952,DataSense integration with Autocompletion,integration auto completion engine able offer information,5
390,STUDIO-3956,Changing runtime usability improvements,usability user like offer better automatically upgrade,3
391,STUDIO-3967,Add set record variable component,add set record variable component add set record variable component,3
392,STUDIO-3968,Add support for new DataSense failure types,add support new failure better user feedback add two new failure common use studio provided key invalid cannot specific configuration example sap version,5
393,STUDIO-3970,Create an automatic backup of the Jubula Database in the Amazon S3,create automatic backup saved local sever create backup job,3
394,STUDIO-3972,Change CloudHub Runtime name to CloudHub Mule Runtime (Dec 2013),change name mule change server label new release,1
395,STUDIO-3973,UI improvements to the Connections Explorer view,explorer view made place right search filter align closer filter change background color filter parent look well o change,2
396,STUDIO-4000,Upgrade SAP Connector to 2.1.1,upgrade sap connector upgrade sap connector,3
397,STUDIO-4031,Add support for new Watermark attributes,add support new watermark add support new defined mule,2
398,STUDIO-4062,Studio changes required for ASR rebranding,studio modify agent configuration service registry platform need change default host agent registry agent modify service registry component name service within studio pallette note equivalent studio story could rank,2
399,STUDIO-4044,"Input, process records and on-complete section should be vertically aligned",input process complete section vertically would look lot cleaner input process complete section vertically see,5
400,STUDIO-4051,[Core Studio] Remove duplicate elements in core.xml,core studio remove duplicate core many duplicate core duplicate entry schema mule core please remove duplicate entry schema mule core flow ref please remove duplicate entry schema mule core please remove duplicate entry schema mule core message transformer please remove duplicate global entry schema mule core message transformer please remove duplicate entry schema mule core message filter please remove duplicate entry schema mule core message chunk aggregator please remove duplicate entry schema mule core please remove duplicate entry schema mule core message chunk splitter please remove duplicate entry schema mule core abstract redelivery policy please remove duplicate entry schema mule core please remove duplicate entry schema mule core idempotent message filter please remove duplicate global entry schema mule core abstract strategy please remove duplicate global entry schema mule core asynchronous strategy please remove duplicate global entry schema mule core asynchronous strategy please remove duplicate global entry schema mule core thread per processor strategy please remove duplicate global entry schema mule core thread per processor strategy please remove duplicate global entry schema mule core custom strategy please remove many related object store please remove test everything working fine remove test,5
401,STUDIO-4059,Replace Batch icons with the final ones.,replace batch final replace batch final provided hall,2
402,STUDIO-4076,Server definitions don't accept two localIds for different versions,server accept two different right server element definition server definition need add related particular server version allow two different different behavior,5
403,STUDIO-4079,Element: Multi transaction is not allowed to be child of element   VM,element transaction child element transaction support added mule version transaction element inside inbound outbound studio element wrong message color red element transaction child element color,8
404,STUDIO-4134,DataMapper: Improve UI for user generated CSV window,improve user window please see attached,1
405,STUDIO-4137,Adjust field truncation and default rule expression checkboxes,adjust field truncation default rule expression appear mutually exclusive act way please see attached guidance implementation ping,5
406,STUDIO-4172,Problem with Undo,problem undo reproduce create project select delete z issue get exception code index size add eclipse eclipse eclipse mule tooling update observable observable mule tooling model decorator mule tooling model decorator mule tooling command undo eclipse undo eclipse undo eclipse undo eclipse run eclipse action action action eclipse eclipse execute eclipse core command command eclipse core eclipse internal eclipse internal eclipse internal press eclipse internal eclipse internal eclipse internal access eclipse internal eclipse eclipse display display eclipse display display eclipse eclipse eclipse eclipse eclipse eclipse canvas canvas eclipse control control eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse composite composite eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main code,5
407,STUDIO-4191,Typo: DataMapper error message,typo error message please fix typo error list window see attached location,1
408,STUDIO-4192,Cloud Connector: Deselect all default operations,cloud connector default default every cloud connector operation selected often configure operation frequently get distracted friction please set default operation simple grey message please select operation hide operation user selected operation corp display configuration reference,13
409,STUDIO-4197,"DataMapper: Capitalize ""File (N)ame:""",capitalize file n ame capitalize n file name first screen see attached,1
410,STUDIO-4207,Propagation rules for properties,propagation studio user want message flow,5
411,STUDIO-4208,DataSense support for message properties,support message model extended support message today support,5
412,STUDIO-4209,DataSense support for enrichers,support studio user like enricher model need define target level determine destination type,5
413,STUDIO-4211,onUnaccepted not available for idempotent-message-filter in studio,available idempotent message filter studio support idempotent message filter added mule however attribute show component idempotent message filter neither show auto completion however still valid code work executed code idempotent message filter test doc name idempotent message code,5
414,STUDIO-4215,Define MVP for Mule Labs,define mule define mule,3
415,STUDIO-4216,Design Web Services Consumer,design web consumer close create,5
416,STUDIO-4217,Create Web Services Consumer Editor (UI),create web consumer editor user like configure web component studio able discover able type able choose service port operation based rather type service address automatically based port chosen clearly see invalid found,8
417,STUDIO-4227,DataMapper: Deleting a filter in visual map leaves the folder collapsed,filter visual map leaf folder issue filtering recreate set matter start filter either input output matter ensure filter result delete filter notice still would ideal expanded filter,5
418,STUDIO-4230,"File Endpoint: Change the ""Output Pattern"" field title",file change output pattern field title number experienced friction understanding specify file name outbound understand output pattern valid location specify name propose change title new file name anticipate suggestion best option want throw get please feel participate conversation,2
419,STUDIO-4240,Support synchronous UntilSuccessful,support synchronous dolomite successful component enhanced synchronous mode enhance synchronous attribute false optional profile element,5
420,STUDIO-4242,Change operation in salesforce connector does not change correctly the parameter,change operation connector change correctly parameter connector query operation choosing query language everything work fine change operation query query single previously save use operation query parameter operation name query leave like query single operation fail understand please check attached,13
421,STUDIO-4243,Anypoint Studio: Design new splash screen,studio design new splash screen work get new studio splash screen designed,5
422,STUDIO-4245,Support for new scatter-gather component,support new scatter gather component add support scatter gather component defined mule support child scatter gather work propagate left right scatter gather unknown scatter gather follow corp display miscellaneous miscellaneous,5
423,STUDIO-4246,[DM] Support root abstract types ,support root abstract root type abstract type user input implementation type want use,8
424,STUDIO-4248,[DM] Support Abstract types Dynamically,support abstract dynamically abstract user may want create different implementation based input type implementation picked implementation support type substitution e g user able click element change type list derivative choose,8
425,STUDIO-4250,Add missing attributes socketMaxWait and connectionTimeout to TCP Connector,add missing connector connector add since code attribute name type mule annotation documentation maximum amount time socket pool block waiting socket throwing exception le equal may block indefinitely default documentation annotation attribute code since code attribute name type mule annotation documentation number wait outbound connection remote server successfully default documentation annotation attribute code,3
426,STUDIO-4252,Rename Mule Studio to Anypoint Studio,rename mule studio studio rename mule studio studio screen artifact default installation location application name mac menu bar splash screen also find replace text mule studio,5
427,STUDIO-4259,Use dot notation for all properties in MEL auto-complete,use dot notation mel auto complete upcoming mel use dot notation everywhere,5
428,STUDIO-4260,Adding autocompletion support for properties propagation,support propagation add support inbound outbound supporting propagation,5
429,STUDIO-4263,Repackage new MVEL libraries,repackage new update branch latest,2
430,STUDIO-4265,Web Services: Create new icon,web create new icon design web icon palette canvas,5
431,STUDIO-4282,DB: Create Update Editor,create update editor create update editor,2
432,STUDIO-4283,DB: Create Delete Editor,create delete editor create delete editor,2
433,STUDIO-4294,Must	 be able to discover a WSDL on my filesystem,must able discover must able discover consumer find service,3
434,STUDIO-4296,Must be able to type in a URL for a WSDL,must able type must able type consumer find service,3
435,STUDIO-4298,DB: Add Metadata support for Insert,add support insert add support insert,2
436,STUDIO-4299,DB: Add Metadata support for Update,add support update add support update,2
437,STUDIO-4301,DB: Add Metadata support for Delete,add support delete add support delete,2
438,STUDIO-4311,DB: Enable DataSense Normal Datasense propagation ,enable normal propagation enable normal propagation,3
439,STUDIO-4313,DB: Deprecate old Database/JDBC Element,deprecate old element old,5
440,STUDIO-4314,DB: Add support for transactions,add support add support,1
441,STUDIO-4315,DB: Create palette and canvas icons for new database elements,create palette canvas new create palette canvas new,1
442,STUDIO-4316,DB: Define palette location for new database elements,define palette location new define palette location new,1
443,STUDIO-4338,Framework: Implement a type/category filter language for describing which elements can exist inside a container,framework implement type category filter language exist inside container need iterate category filtering framework batch currently declare category accept accepted supporting one logical operation per sentence sense need also covered lot composite poll currently lot custom way lot custom like leading absolute chaos aim build expression language building similar language use logical use parenthesis declare handle,8
444,STUDIO-4346,"DataMapper: ""Generate Default"" should provide feedback when successful ",generate default provide feedback successful user generate default feedback provided default generation see guidance notice represent phase improvement corp display miscellaneous miscellaneous,5
445,STUDIO-4348,"Enable collapsable elements when appropriate (i.e. All, Choice, Scopes)",enable appropriate e choice complex like choice clutter interface much studio give option collapse readability,21
446,STUDIO-4349,Studio debugger should generate MEL query when click on element,studio generate mel query click element studio auto generate mel query selected element view,13
447,STUDIO-4353,Show Choice branch expression on-hover and allow in-line editing,show choice branch expression hover allow line working choice currently cumbersome really know branch condition end going view every time would nice could hover top branch studio would show condition applied condition branch additionally would even better condition studio would let edit expression,13
448,STUDIO-4354,Show preview of referenced flow when hover on flow-ref,show preview flow hover flow ref sometimes especially application need track application logic however flow hard track flow come back calling flow thus would nice could see preview flow hovering top flow ref message processor,21
449,STUDIO-4356,Switching from Message Flow view TO Configuration XML view should focus on the corresponding XML element,switching message flow view configuration view focus corresponding element working complex configuration usually need go back forth graphical view would much efficient switching view studio would automatically focus section related graphical active element,34
450,STUDIO-4358,Web Service Consumer is not generating right metadata,web service consumer generating right web service consumer generating represent entire message operation propagate first part message,2
451,STUDIO-4365,Web Services consumer :: In some cases the connection to the WSDL takes too long and there isn't a Cancel option,web consumer connection long cancel option connect connection long way cancel operation studio respond add web service consumer canvas enter following field slow connection weather,3
452,STUDIO-4372,Studio support for OAuth 2.0 Module inclusion in Mule,studio support module inclusion mule module mule starting dolomite version user want studio support configuration appear option palette user module update site module mule application consistent functionality module studio side,3
453,STUDIO-4374,Shortcut to switch between 'Message Flow' and 'Configuration XML' views,switch message flow configuration switching common would really improve experience,8
454,STUDIO-4375,Unify connectors and endpoints across Studio (phase one),unify across studio phase one key,8
455,STUDIO-4376,Rename SOAP to CXF in palette,rename soap palette rename soap palette,1
456,STUDIO-4377,Support DataMapping with no/null payload,support null user want able even null map input output web service e g someone polling web service watermark create query,8
457,STUDIO-4380,WebServices: apply XML changes to our current web service consumer ,apply current web service consumer need apply current editor pending add spec,13
458,STUDIO-4381,DB: Polish database editors,polish add support syntax highlight make editor look similar one query add mel make look better general,5
459,STUDIO-4382,DB: Add support for connection pooling elements,add support connection add support connection,3
460,STUDIO-4383,Metadata Outline Should Support Describe XML Model,outline support describe model order make display outline object common need self descriptive order logic around schema introspection need,5
461,STUDIO-4384,Support type grouping for Connectors with DataSense,support type grouping support type grouping integrate dev kit,8
462,STUDIO-4393,DB: Add palette search keywords to New Database connector,add palette search new connector add palette search new connector make appear searching select insert,1
463,STUDIO-4442,DataMapper  cannot process large XSD files,cannot process large file attached issue root element long studio memory code heap space sun text sun text text text build text text text collator collator text collator collator common bean common bean model model model model builder model builder model builder build model builder build model builder mule editor run eclipse core internal worker run worker code,8
464,STUDIO-4444,Studio should have smarter validation for property-placeholders,studio validation property spring allow multiple property need use attribute ignore unresolvable get error cannot found code test connection invalid bean definition name defined null could resolve password string value password mule mule common error mule spring code spring look another definition unless attribute ignore unresolvable set proper configuration property look like code context property location oracle ignore unresolvable true code studio add warning file multiple ignore unresolvable set true,8
465,STUDIO-4460,Support MEL auto-complete in choice,support mel auto complete choice choice support,5
466,STUDIO-4462,Support MEL auto-completion with DataSense query editor,support mel auto completion query editor building query support auto completion filter native query language text box,5
467,STUDIO-4466,Classloader leaks prevention in DataSense,prevention leak prevention need happen around ensure garbage collected,13
468,STUDIO-4471,Add friendly name and description to DataMapper,add friendly name description friendly name long description getting added model explorer use represent need,34
469,STUDIO-4482,Move New DB connector back to CE Studio,move new connector back ce studio move new connector back ce studio,2
470,STUDIO-4484,Changes in Mule Properties View can't be saved until the view loses focus,mule view saved view focus mule view order save made need focus view studio allow save file ideal behaviour would save immediately change field without lose focus,21
471,STUDIO-4485,New Database: Move inner db operation child elements from xxx-sql to xxx-query and template-sql to template-query-ref,new move inner operation child query template template query ref change inner operation child query template template query ref accordance new,2
472,STUDIO-4493, Flow Ref: Display name should display name of referenced flow.,flow ref display name display name flow user flow reference flow ref display name automatically update name selected flow,5
473,STUDIO-4506,Connection explorer: removing a configuration does not update the config reference drop down,connection explorer removing configuration update reference drop removing configuration connection explorer reference drop,8
474,STUDIO-4517,SubstituableNames on the ESB schema allow property-placeholders but not expressions,schema allow property need review mule defined type mark studio accept string literal value property place holder prop name accept,21
475,STUDIO-4538,Connectors: Improve connector version selection,improve connector version selection often mention get use version connector although never click remember selection box please see improvement corp display,13
476,STUDIO-4543,"Rename ""Documentation"" Tab to ""Notes""",rename documentation tab please change name documentation tab name change coupled connector simplification minimize need new documentation see attached location clarification change documentation tab remove documentation group label right description remove description label change flow use case,1
477,STUDIO-4556,New Database: Problem in the xml merge when changing the operation in the editor,new problem merge operation editor new connector change operation operator go well formed resulting like select new operation editor procedure old operation editor,5
478,STUDIO-4568,Don't retrieve metadata if connector isn't configured,retrieve connector try retrieve connector filled,5
479,STUDIO-4572,editor view should automatically gain focus when MP is selected,editor view automatically gain focus selected select message processor canvas editor panel get focus automatically two see processor good experience also harder read flow since constantly moving mouse bottom,34
480,STUDIO-4600,Properties/variables don't stay expanded when navigating between message processors,stay expanded message user want flow stay expanded moving block block studio,8
481,STUDIO-4611,Preference pane cleanup,preference pane cleanup move web service cache heading web service consumer authentication tab go away see studio remove manager tab cloud text preference page move main page panel let discus see easy way make link update site,3
482,STUDIO-4615,DataSense not available in watermark,available watermark see attached poll element cloud connector writing watermark expression able know exactly offer auto completion however,3
483,STUDIO-4689,Move add message property to top of properties,move add message property top message transformer according used add first delete usability issue workshop,2
484,STUDIO-4690,Prototype new DataSense experience,prototype new experience acceptance criterion retrieval block user background retrieval refresh button object list refresh button message processor optional share create list need resolve complete feature,8
485,STUDIO-4691,Unify connectors and endpoints part 2,unify part need finish implementation key,8
486,STUDIO-4692,Propagate metadata for record vars,propagate record need record variable information across batch,5
487,STUDIO-4694,Add aggregation strategies to global elements,add aggregation global support aggregation strategy global corp display miscellaneous miscellaneous available global create tab aggregation show list chooser scatter gather create edit directly scatter gather,8
488,STUDIO-4695,Debugger support for record variables,support record need support record inside,3
489,STUDIO-4701,Watermark should set flow's processing strategy,watermark set flow strategy watermark functionality flow synchronous strategy fine however synchronous flow default put watermark flow start application get deployment exception saying flow synchronous user read find message change flow try would great upon enablement watermark studio could automatically set flow strategy synchronous,13
490,STUDIO-4703,Improve Studio Analytics (KissMetrics) reports to include Studio version and OS,improve studio analytics include studio version o improve studio analytics include studio version o report include version o,2
491,STUDIO-4718,Make DataSense combo-boxes searchable,make searchable looking find object expect box searchable start quickly find looking,5
492,STUDIO-4734,There is no general tab to clear application data when running junits,general tab clear application data running general tab clear application data running run kind particular functional test case application o please check attached,5
493,STUDIO-4742,Improve UX of payload/variable/property selection in data mapper,improve variable property selection data mapper need improve agree fairly exactly,34
494,STUDIO-4743,Drag item from metadat explorer and create expression,drag item explorer create expression user want able drag item explorer text box expression acceptance criterion must work must use syntax must properly escape e foo bar must support must handle correctly drag expression empty text box must support valid way,5
495,STUDIO-4745,Add preference for deprecated message processors,add preference message able configure whether want show message acceptance criterion message processor must hidden shown according preference message processor must still shown behavior new checked default,5
496,STUDIO-4749,Push Cascade fixes to update site,push cascade update site need document add release,3
497,STUDIO-4760,Move endpoint to front of flow,move front flow drag end start flow studio allow action throw warning corp display general,8
498,STUDIO-4762,Navigation: Focus should jump to newly added message processors,navigation focus jump newly added message user new message processor flow focus jump new information appear mule view,13
499,STUDIO-4764,Allow users to highlight and copy disabled text,allow highlight copy disabled text highlight copy text disabled currently impossible recent example ref,21
500,STUDIO-4818,Datasense deadlok when configuring global element first,global element first problem whole story though start operation canvas global element connector configuration first end deadlock reproduce start new project configuration file go global element tab create new configuration configure proper connection hit test connection library still added project cannot run part yet way move forward disable support hit done library added project open global element editor enable execute test connection click retrieve,3
501,STUDIO-4828,WSC :: Real world web services and schemas :: Testing,real world web testing studio great real world web get plan test keep mind confidential dand,3
502,STUDIO-4829,Testing :: FHIR schemas brought into our QA,testing brought brought implement,3
503,STUDIO-4837,Update DM MEL functions to be null safe,update mel null safe need update mel receive null also return null,5
504,STUDIO-4839,"On metadata retrieval failure, give users options",retrieval failure give retrieve disable edit connector configuration retry,3
505,STUDIO-4840,Share metadata types across message processors,share across message store reuse across message whenever possible user constantly get,5
506,STUDIO-4842,DataSense explorer should support record variables,explorer support record need add support showing record explorer record shown time,3
