,issuekey,title,description,storypoint
415,APSTUD-4607,"copying the ""full line"" fails if the word wrap feature is enabled",full line word wrap feature long line enable word feature copy complete line get content displayed line wrapped part reproduce write long line enable word select line pressing shift arrow copy line paste code,8
416,APSTUD-4610,Improve text hover for CSS element selectors,improve text hover element currently offer useful used implementation would likely mirror element would triggered hovering name,8
417,APSTUD-4611,Improve text hover for CSS pseudo elements and classes,improve text hover pseudo class currently offer useful class used various would useful ca proposal full element class hover would well,8
418,APSTUD-4614,Port PHP 5.4 support parser/lexer,port support parser port support make code adjustment made previous hierarchy fit studio ast hierarchy,20
419,APSTUD-4615,Create a new PHP54TokenMapper for the scopes mapping,create new port latest parser create new map theme,13
420,APSTUD-4616,Port and load the PHP 5.4 built-ins,port load built port built parse part built add support querying support like rest,13
421,APSTUD-4617,Add PHP 5.4 option to the project creation and properties,add option project creation core support place need add option create project library compatibility also need allow support level via project,5
422,APSTUD-4618,Make required adjustments in the PHP code formatter to support PHP 5.4,make code support probably new ast support new specific,20
423,APSTUD-4619,Add PHP 5.4 trait declarations in the outline,add trait outline make outline e g add display trait,8
424,APSTUD-4622,Determine best approach for walking AST to match patterns,determine best approach walking ast match include tree pattern matching tree parallel mechanism would likely used ast walking,13
425,APSTUD-4623,Implement engine to read AST-pattern-matching syntax,nan,20
426,APSTUD-4624,Define rules to replace existing HTML Tidy rules,nan,13
427,APSTUD-4625,"Add AST ""Live view"" to HTML editor to show the AST of a selected area of the document",add ast live view editor show ast selected area document writing new apply ast document invaluable get preview ast area ideally live view click select piece code see ast could ast whole document outline additionally user could type rule form validation engine see resultant matching tree document,13
428,APSTUD-4626,Investigate difference in speed of editor opening between Studio 1.5 and 3.0,nan,20
429,APSTUD-4627,JavaScript: Outline view does not descend into functions,outline view descend outline view studio almost nothing code outline eclipse lot problem code hidden inside function see expect displayed,8
430,APSTUD-4628,Confirm Overwrite dialog appears when copying and pasting a file in Project Explorer,confirm overwrite pasting file project explorer create new web project create new file type select file project explorer copy paste point may click paste aborted click yes get another rename file show first,5
431,APSTUD-4634,Autocomplete (html editor) breaks multiline edit/block selection mode,editor edit block selection mode edit mode either turned mode completion applied line edit reproduce open new document press enter twice press shift alt turn edit hold shift press arrow key twice type result code code code code actual result code code,13
432,APSTUD-4637,Invalid scope selectors in default Studio theme,invalid scope default studio theme seeing following error log file also get change studio theme studio x apply back code entry message build qualifier error error scope console cannot recover syntax error entry message build qualifier error error scope cannot recover syntax error code showing actually scope whereas simply splitting wonder like common showing may parse recovery dropping final dash,8
433,APSTUD-4638,Duplicate items in Project Explorer,duplicate project explorer appear twice project explorer bat project import project general folder new project stack overflow appear twice project explorer see small screen capture get sense,8
434,APSTUD-4640,CSS3 multiple backgrounds,multiple error use multiple chrome safari background example class background first image data image repeat x top second image data image repeat x bottom,5
435,APSTUD-4641,Scope parser should report syntax errors,scope parser report syntax collect error recovery syntax error log may want consider parser able recover example currently get console likely last one beaver recovery console least get warning case,5
436,APSTUD-4643,Lots of HTML warnings about converting elements to enum values,lot converting code entry editor message build warning unable convert element name value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name attribute value entry editor message build warning unable convert element name attribute value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name event value entry editor message build warning unable convert element name event value entry editor message build warning unable convert element name value code,5
437,APSTUD-4644,Convert CSS AST to a generalize tree structure,convert ast generalize tree structure current ast make use parent child relationship interface instead child node difficult apply process tree whole need create node type used collection rely child position retrieve change done certainly impact code current shape ast folding outline,13
438,APSTUD-4646,Unsupported CSS syntax in Google Closure library,unsupported syntax closure library testing number error closure library project digging seeing non standard syntax example code document prefix g section overflow hidden code parser prefix error recovery trouble another failure equal sign within function code custom button disabled background image none important opacity opacity filter alpha opacity code another second colon filter property code filter color box shadow box shadow box shadow code,13
439,APSTUD-4647,JS parser unable to handle character class with a forward slash in it,parser unable handle character class forward slash currently getting error following code za g code removing character class error minimal example issue code r code,13
440,APSTUD-4648,Add command-line option to load the rubles sequentially,add command line option load sequentially add command line option allow sequential loading would make testing much easier could either load sequentially could enforce maximum number loaded time would set something like studio studio note also believe properly respect wait parameter unless unit testing nothing,5
441,APSTUD-4649,Consider allowing binary data in Indexes,consider binary data current indexing implementation string data written index order take advantage compressed performant data would need allow binary data written note supporting binary data directly would large change alternately could convert binary data ascii format like opinion additional overhead conversion may defeat benefit would gain one binary directly another alternate might use system next indexing could separate file contain binary data index simply point,13
442,APSTUD-4650,Revisit the loading of samples from Rubles to prevent multiple reloads of the same content,revisit loading prevent multiple content loaded twice whole list added turn relevant restart studio see following log code entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile nook name kitchen sink nook entry message build qualifier manager added sample id titanium mobile name reader entry message build qualifier manager added sample id titanium mobile name entry message build qualifier manager added sample id titanium mobile name list entry message build qualifier manager removed entry message build qualifier manager list entry message build qualifier manager added sample id titanium mobile name entry message build qualifier manager added sample id titanium mobile name reader entry message build qualifier manager added sample id titanium mobile name list entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile nook name kitchen sink nook entry message build qualifier manager added sample id titanium mobile name kitchen sink code get script loaded event text ruble bundle like delete add associated bundle whole lot listen comment load cycle listener still work fine get add remove add also comment remove part make effectively also work fine,8
443,APSTUD-4651,Switch HTML scanner over to JFlex,switch scanner currently eclipse system parser switched improve performance recall exact improvement factor scanning believe parse roughly faster change consider moving also multiple parse able single pas alone would help speed,13
444,APSTUD-4652,Switch CSS scanner over to JFlex,switch scanner currently eclipse system parser switched improve performance recall exact improvement factor scanning believe parse roughly faster change consider moving,13
445,APSTUD-4653,Switch HTML parser over to Beaver,switch parser beaver current parser hand written recursive descent parser quite simple typically equivalent parser switch parser beaver get performance gain see engine,20
446,APSTUD-4654,Use JFlex scanner for JavaScript colorization,use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,13
447,APSTUD-4655,Use JFlex scanners for JavaScript partitioning,use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,5
448,APSTUD-4661,Refresh using Native Hooks or Polling Can't be Turned off (reappears after restart),refresh native polling turned restart latest release immediately usage every corresponding refresh every guess system option refresh native polling polling rather regardless whether anything refresh native polling menu turn system fine however restart option meaning guess option reading setting correctly saved perhaps getting saved file bug preference set beyond restart course like second bug guess quite refresh much system fairly old machine guessing machine course vary fine version repeat guess inefficient method involved refresh still resolved anyway hopefully replicate type select bottom get refresh option unselect restart studio go back preference hopefully see selected attached two first option second showing option selected,8
449,APSTUD-4662,Unable to cloak folders,unable cloak new unable cloak reproduce set connection project instruction display deployment right click folder project select publish cloak file type result folder show cloaking decorator actual result decorator added folder icon,8
450,APSTUD-4663,Git doesn't recognize file changes,git recognize file version git recognize file commit option stay disabled also asterisk character next file name marked asterisk commit new,8
451,APSTUD-4665,"Improve ""Insert Proposal' trigger character logic",improve insert proposal trigger character logic run situation time try write use e event write e else probably algorithm use,13
452,APSTUD-4666,Reverting an unstaged file deletion in git doesn't restore the deleted file,unstaged file deletion git restore file file staged deletion see commit choose revert deletion disappear commit actually get likely need handle revert ing specially run git file path,8
453,APSTUD-4670,Multiple saves of same file => multiple listings of file in git commit dialogue,multiple file multiple file git commit dialogue time file saved added unstaged list even already lead long repetitive list git commit dialogue also cause displayed correctly behaviour version,8
454,APSTUD-4671,Code completion does not work from the context of another file,code completion work context another file see attached example,8
455,APSTUD-4677,Conflicting dependency when update Aptana on beta or nightly repo,conflicting dependency update beta nightly already tried start administrator reload update site check update luck quote cannot complete install conflicting dependency studio feature feature group currently browser integration feature group one following browser browser cannot satisfy dependency studio core feature feature group feature feature group cannot satisfy dependency studio feature feature group feature studio feature group cannot satisfy dependency studio feature studio feature group feature feature group cannot satisfy dependency browser integration feature feature group cannot satisfy dependency browser integration feature group quote error log quote entry eclipse core message job found still running platform shutdown shutdown usage quote error log pressing check update quote session eclipse unknown version vendor sun o arch command line o arch entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group,8
456,APSTUD-4680,Error when formatting PHP code,error code reproduce copy paste recurring payment shift f file error error date message error code editor please submit bug report studio support include relevant code triggered error severity error product studio product session data eclipse unknown version vendor apple o arch cocoa framework command line o cocoa arch,8
457,APSTUD-4682,Placing plugin under dropins folder do not make him load under standalone Aptana Studio 3.1.1,folder make load studio studio folder make clear studio possible place folder folder automatically studio eclipse install eclipse easy way reproduce small handy always worked studio make load error log empty usual without thing folder eclipse indigo loaded normally usual attached file configuration log log help studio installation configuration tab,8
458,APSTUD-4684,Limit number of columns colored to improve performance,limit number colored improve performance found limiting number used huge difference performance simple fix limit add past column line may additional gain reduce number say skip match default color,8
459,APSTUD-4688,Certain comments break PHP formatting,certain break certain cause fail example code class test private array code quote build error content differ around position input output quote also seen else seem reproduce something like code true comment comment else true code go complex might comma last element hard reproduce test code code button array label array left signal use count array file button code,5
460,APSTUD-4690,Investigate replacement for JSLint,investigate replacement ticket investigation complexity validation framework need encapsulate ease migration u accept current comment based,20
461,APSTUD-4691,Investigate creating JSHint-identical validator,investigate identical ticket investigation complexity validation framework need encapsulate current approach custom ast walking allow validation ease migration accept current comment based,20
462,APSTUD-4692,Research the available options to interact with JIRA from Studio,research available interact studio possible use soap service developer display use connector part relevant support use tool studio display command line interface,13
463,APSTUD-4693,Implement a Jira Manager class,implement manager class class handle need complete ticket within studio e g user login submit ticket related possibly class report unit cover scenario,13
464,APSTUD-4694,Provide a preference page to manage user's JIRA account,provide preference page manage user account preference page allow user enter password well link create account account information persist upon studio restart,5
465,APSTUD-4695,Create the UI for user to submit a JIRA ticket,create user submit ticket help studio submit ticket menu display user could enter following information type bug feature improvement summary reproduce desired could automatically obtain following ide project studio titanium studio version studio version either box eclipse case attach studio log file output help studio run diagnostic test could auto attach user could choose checked default ticket successfully pop corresponding message link ticket,8
466,APSTUD-4696,Linebreak in git commit messages is wrong,git commit wrong git history view commit displayed long commit hard read please see picture added see log terminal list view display first line message subject view display proper line,8
467,APSTUD-4697,PHP Outline is not generated (dependent on HTML content in a variable),outline dependent content variable file string variable attribute injection outline generate example outline function value class fail return span value span example outline function value success return span value span example outline function value success return span value span,5
468,APSTUD-4699,"Aptana forces the path of the Document root on server to start with a ""/"" (slash)",path document root server start slash problem window platform cause unable start use year problem move work version studio nightly pro apache problem problem come web setting studio web server simple web server external web server document root select web root press automatic add slash path remove press add forever see screen shot cause able start press button translate see happen o o,5
469,APSTUD-4701,"Ruble::Editor.open(""/full/path/to/file"") pulls up additional tmp file",ruble editor open full path file additional file file intending open also additional file sure,8
470,APSTUD-4703,Fix revert system,fix revert system deploy new titanium release deploy new location time location old content system old update site exist order able revert previous version suggest use mirror task merge previous though might different approach use well code mirror source build destination kind location location compressed compress name name destination kind artifact location location compressed compress name artifact name false mirror code merge keep merge build server tagged update part version however maybe better way automatically figure merge live fix upgrade two deployment bash one titanium studio ruby release one studio take list merge new new location test combined version version version b able revert version assuming b update site,20
471,APSTUD-4704,GUI error: java/util/regex/Pattern$4,error pattern editor window tab file focus following error pattern entry eclipse workbench message code plug eclipse workbench stack pattern pattern unknown source pattern range unknown source pattern unknown source pattern sequence unknown source pattern unknown source pattern unknown source pattern sequence unknown source pattern unknown source pattern compile unknown source pattern unknown source pattern compile unknown source editor editor common text evaluate eclipse text editor editor beaver parser parser beaver parser parser beaver parser parse parser beaver parser parse parser editor parse parse parse parse editor common editor common outline editor outline editor common outline eclipse eclipse eclipse eclipse eclipse eclipse eclipse run eclipse custom eclipse eclipse eclipse eclipse eclipse eclipse run eclipse eclipse eclipse eclipse eclipse eclipse editor common outline eclipse eclipse part eclipse part eclipse part eclipse internal run eclipse core run eclipse core platform run platform eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse eclipse eclipse eclipse eclipse shell shell eclipse shell shell eclipse control control eclipse canvas canvas eclipse eclipse shell shell eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal o native method eclipse internal o o eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main,8
472,APSTUD-4706,ClassCastException when indexing JavaScript files,indexing clear log file check check log file appear try project clean project see following sample file may differ one code entry core message build qualifier error error indexing l portal sample stack editor ast cannot cast editor ast editor editor editor editor editor editor editor index editor index index core internal build core internal build core build core build core build core build core build build eclipse core internal run eclipse core run eclipse core internal eclipse core internal eclipse core internal run eclipse core run eclipse core internal eclipse core internal eclipse core internal build eclipse core internal eclipse core internal run eclipse core internal worker run worker code,3
473,APSTUD-4707,Write out which file failed to index,write file index related current error message indicate file index might need done per language done every language indexing attempt index file index write error message path file continue onto next file suggest writing something like code entry core message build qualifier error error indexing l portal sample stack editor ast cannot cast editor ast editor editor code,5
474,APSTUD-4709,"""Widget is disposed"" for search/replace bar",disposed search replace bar search bar f work python get disposed code entry eclipse message find replace complete normally please see log information entry eclipse message disposed stack eclipse disposed eclipse error eclipse error eclipse error eclipse error eclipse eclipse control control editor editor editor editor run eclipse action action action eclipse execute eclipse internal execute eclipse core command command eclipse core eclipse internal eclipse internal eclipse internal press eclipse internal eclipse internal eclipse internal access eclipse internal eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse eclipse control control eclipse composite composite eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse display display eclipse internal o native method eclipse internal o o eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main code,8
475,APSTUD-4714,Incorrect caret position for ScriptDoc Autocompleted comment blocks in JS Editor,incorrect caret position comment editor comment block e g function statement comment block additional space character line caret positioned directly character comparison position caret additional space line block note see attached image information,8
476,APSTUD-4717,Switch-Statement in inline php produces syntax error,switch statement syntax error open new file enter code shown attached syntax two syntax shown furthermore something triggered constantly background red flicker explorer window time time sort,13
477,APSTUD-4718,Allow setting the permissions for both the upload and download of FTP files,allow setting file file remote site file always switch folder default defined studio work process see attached file advanced also permission order improve process suggest similar see attached image section preserve choose specific section preserve choose specific,20
478,APSTUD-4721,Error log about aptanaDB database not being found,error log found error spitting please get rid code entry usage message build warning error shutting stack found apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby unknown source apache derby connect unknown source apache derby connect unknown source usage shutdown usage stop eclipse framework internal core run security native method eclipse framework internal core stop eclipse framework internal core eclipse framework internal core suspend eclipse framework internal core framework framework eclipse framework internal core eclipse framework internal core eclipse framework internal core shutdown eclipse framework internal core suspend eclipse framework internal core framework shutdown framework eclipse framework internal core framework close framework eclipse core adaptor shutdown eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main found apache derby unknown source apache derby unknown source code,5
479,APSTUD-4722,Create stand-alone project so JSParser can be run from the command-line outside of Eclipse,create stand alone project run command line outside eclipse current implementation infrastructure allow parser run outside eclipse need extract minimal set class de couple implementation eclipse allow parser run command line code scaffolding live separate repository,13
480,APSTUD-4723,Integrate stand-alone JSParser into Eclipse infrastructure,integrate stand alone eclipse infrastructure run stand alone need replace current implementation ideally stand alone code within eclipse project ant script also code stand alone use,20
481,APSTUD-4724,Not to show validation warning on empty HTML script tag with src attribute,show validation warning empty script tag attribute currently following code code script script script test script code line show validation warning trimming empty empty script tag tag considered empty since attribute taking place code removing would cause,5
482,APSTUD-4725,HttpFileStore.toLocalFile() fails to cache remote file if parts of local cache directory are already present,cache remote file local cache directory already present create new pointing call find path saved disk call fail given path already case folder already,8
483,APSTUD-4726,Improve error messages in Outline view when external content is invalid,improve error outline view external content invalid reproduce create new file add following content code script script script test script code expand outline cannot recover syntax error unable resolve file error log file instead trace contain file trying read make diagnosis easier,5
484,APSTUD-4727,XML: StringIndexOutOfBoundsException: String index out of range in OpenTagCloser.getOpenTag(),string index range unfortunately case guarded code unit test added code entry eclipse message unhandled event loop exception stack string index range string string editor editor eclipse custom eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse custom eclipse custom eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse composite composite eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main code,5
485,APSTUD-4728,NPE in MarkerManager.removeMarker(),unfortunately case also need unit class code entry editor message build error parser error stack core internal core internal delete core editor internal core builder editor internal core builder access editor internal core builder run eclipse core internal run editor internal core builder flush eclipse internal core ast ast ast editor internal parser parse parse editor internal editor editor common run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main code,13
486,APSTUD-4729,CoreException: Opening file for read failed,opening file read unfortunately case least write error unable read file connection timed write similar message writing file code entry message stack eclipse core opening file read internal core io core io core io copy ide io internal ide io internal ide io navigator run eclipse core internal worker run worker net connect timed net native method net net net connect net connect net socket connect socket proxy proxy net pro connect internal internal internal subentry message opening file read stack net connect timed net native method net net net connect net connect net socket connect socket proxy proxy net pro connect internal internal internal core io core io core io copy ide io internal ide io internal ide io navigator run eclipse core internal worker run worker code,5
487,APSTUD-4730,Aptana ignores changes in .gitignore files.,file add still dirty refresh help thing stage sure remember mac,8
488,APSTUD-4731,Files outside of projects do not get validated by jsLint,outside get since last update part titanium project get open file project make error error straight away true outside get test create new file ensure validation add following content code function b null null code drag file editor area studio open open via file menu local node duplicate assignment validation happen,13
489,APSTUD-4732,Add support for @-moz-document to the CSS outline,add support document outline create new file use following content code document prefix g section overflow hidden code open outline view see entry document new node type icon also probably want show document label like may need well,8
490,APSTUD-4733,Add support for formatting of @-moz-document in CSS,add support document create new empty file add following content code document prefix g section overflow hidden code format file code document prefix g section overflow hidden code document new node type well need support well,8
491,APSTUD-4734,Task markers should be recognized on word boundaries only,task word like current task detection mechanism raw instead looking example following file code document code show task comment recognize whole,3
492,APSTUD-4737,Building workspace hangs forever on file save,building forever file save studio build immediately issue building would forever upon file save particular file file template file unfortunately building operation able save file since operation never editor never get saved checked x save automatically build save file first time consequent fail since building operation right file save stuck indefinitely attached shot issue,8
493,APSTUD-4738,"PHP constants defined in define() statements outside of a class, but included, cannot be CTRL-clicked to locate the source of the definition",defined define outside class included cannot locate source definition used work studio possible go definition hyper linking click switched studio way well except point anyone possible manage way studio originally move definition reproduce create two project code file class file b code hold hovering b click link actual result link result link line,8
494,APSTUD-4743,Autosync does not sync deleted files,sync setup deployment work create file folder locally file folder remote system well delete file get server,8
495,APSTUD-4745,Improve behavior for validating JIRA login,improve behavior login user login validate little odd validate button stay blue couple later get beach ball maybe need run process outside react get result also error message little obtuse since exception name probably handle specific case bad custom message user information remove password field,8
496,APSTUD-4746,Update find toolbar to reflect new layout and add resize support,update find reflect new layout add resize support layout need reflect spec display search replace height need adjustable,13
497,APSTUD-4747,Add history support to the find bar,add history support find bar add menu action find replace line text last used text upon value used replace content corresponding text box,13
498,APSTUD-4748,Add Search scope action to find toolbar,add search scope action find search action drop menu scope search scope anything current file trigger search quick way search across multiple drop search current file current file search open search search project search across project targeted file search search entire new also current file file icon open multiple file icon project project icon globe icon,13
499,APSTUD-4749,Add multi-line support to find text boxes,add line support find text update find include line text update text box insert new line enter,5
500,APSTUD-4750,Perform multi-line find when enter/find is issued,perform line find enter find search convert new appropriate regular expression perform search,5
501,APSTUD-4752,"Intermittent ""squiggly"" artifacts from removed warnings/errors in syntax coloring",intermittent squiggly removed syntax coloring sometimes leftover single character squiggly old unable reproduce intermittently possibly timing issue,5
502,APSTUD-4753,Create multi-line search tab,create line search tab add tab search line,13
503,APSTUD-4754,Add multi-line text boxes and search history,nan,8
504,APSTUD-4755,"Add ""Opened Editors"" scope to the search page",nan,8
505,APSTUD-4756,Unable to reliably disable syntax validation,unable reliably disable syntax validation ensure studio validation syntax validation open new file paste body show syntax error go turn syntax validation note error thing inside note able turn validation restart studio edit file save error went away somehow validation turned,13
506,APSTUD-4757,Add support for specific not() syntax in CSS,add support specific syntax normalize raw normalize master normalize least two currently support code audio display none height root overflow hidden code return unexpected token,13
507,APSTUD-4758,Improve header and add icon for JIRA ticket submission,improve header add icon ticket submission seen attached image ticket clear user actually get sort wizard image submit ticket add text top encourage file issue tracker please fill much information possible allow u better assist start validation user actually something bug need specify severity bug open bug browser go amend description user specify priority instead,8
