,issuekey,title,description,storypoint
1358,TISTUD-3769,Node.ACS: project explorer packaging dropdown list is misaligned,node project explorer list node project explorer list see log click icon node project reproduce,5
1359,TISTUD-3770,Project Templates: template order is random,project template order random project make correct titanium classic note alloy correct currently single window application titanium classic single window application alloy default application titanium classic default application verify new titanium project,5
1360,TISTUD-3776,TiApp Overview: blackberry checkbox missing info icon,overview blackberry missing icon overview blackberry missing icon blackberry need icon comparison icon attached,5
1361,TISTUD-3778,TiApp Overview: make module id column width higher by default,overview make module id column width higher default overview make module id column width higher default module id difficult see attached,3
1362,TISTUD-3780, Due to CLI changes all iPhone Simulators run non retina iPhone only,due run non retina matter simulator chose studio launch non retina test run simulator go simulator hardware device chose simulator repeat step actual result non retina result chosen simulator type launch regression,8
1363,TISTUD-3782,Improve Inactive Account Toast Message,improve inactive account toast message upgrade titanium studio receive error message account inactive checked already error message received inactive account improvement verification please click link activation,2
1364,TISTUD-3788,Code completion broken in Alloy TSS for selectors with IDs not defined in a view,code completion broken alloy defined view problem code completion throwing exception error alloy reproduce create new alloy project open edit index file code window code content assist inside brace uncaught error,8
1365,TISTUD-3804,Add validation of ids/classes defined in TSS but not views for Alloy,add validation class defined alloy user id class inside file exist rule effectively dead one able find highlight applied class never defined,8
1366,TISTUD-3805,Add Auto-indent to TSS file,add auto indent file following code file code window code hit enter becomes code window code result auto indent code window code,5
1367,TISTUD-3808,Code completion assistance doesn't automatically appear on Alloy TSS files,code completion assistance automatically appear alloy problem code completion automatically displayed alloy reproduce create new alloy project open edit index file example code window b code property name beginning b automatically appear b character curly brace instead user hit space invoke ca manually,5
1368,TISTUD-3814,Alloy: add hover info for element names in Alloy .xml file,alloy add hover element alloy file improvement description alloy also present hover like passing mouse element information displayed like,8
1369,TISTUD-3820,Alloy: Missing some items in the markup and controller code for content assist,alloy missing markup controller code content assist markup content assist suggest collection model alloy require work platform id class work see table end introduction section titanium latest guide also ti support data binding view tony alloy controller code content assist suggest alloy alloy alloy see titanium latest alloy,5
1370,TISTUD-3835,BlackBerry Preferences: intermittent The currently displayed page contains invalid values,blackberry intermittent currently displayed page invalid blackberry intermittent currently displayed page invalid blackberry set could cause intermittent error error appear e first time perhaps related new improvement though technically bug test possibly delete open studio open studio blackberry actual result error prompt first click never,5
1371,TISTUD-3837,Add Retina Support to iOS Simulator Run Config,add retina support simulator run open general notice retina create simulator run notice missing retina run,8
1372,TISTUD-3838,'Shift+Control+Space' keys binding for displaying Context Informations does not work,shift control space binding context work problem default studio setting key binding shift control space context work anywhere project file type also going titanium studio possible set shift control space binding command case shift control displayed space possible save binding command binding context information something else example shift alt space work case context displayed correctly tested ga latest x nightly build regression,5
1373,TISTUD-3842,Android Keystore Preferences missing from TiApp Overview Configure Link,android missing overview configure link android missing overview configure link see preference erroneously editor overview deployment configure,3
1374,TISTUD-3861,Improve performance of Titanium SDK installation,improve performance titanium installation installation titanium process every entry grant permission kicking process every entry performance titanium installation improve performance one viable option set permission parent folder set inherit permission child,8
1375,TISTUD-3863,List github repos from user's organizations in import wizard,list user import wizard show user personal also look access developer,8
1376,TISTUD-3875,iOS Device Run: Launch menu changes result in extra run configuration,device run launch menu result extra run configuration device run launch menu result extra run configuration project device run configuration instance device run run icon user run configuration value new run configuration run configuration test run device run icon deploy inspect run verify run configuration run device run icon edit value launch menu deploy inspect run verify run configuration current behavior new run configuration based launch menu result run configuration new applied,8
1377,TISTUD-3880,Code Processor: View Current Results displays results from other projects,code processor view current code processor view current edge case project name previously project old project erroneously displayed test create project specific name id run code processor delete project disk create project identical name id invoke code processor display current current behavior appear though code processor never run project,5
1378,TISTUD-3881,Alloy XML Closing tag issue when modifying using completion assistance,alloy tag issue completion assistance problem tag alloy project code completion assistance old tag example code alloy window window alloy code starting sample add r tag order create instead trigger code completion assistance automatically chosen result code alloy window window alloy code tag still removed manually,8
1379,TISTUD-3889,Titanium Project: new project that includes blackberry target uses legacy python script,titanium project new project blackberry target legacy python script titanium project new project blackberry target legacy python script new titanium project blackberry included selected deployment target old python creation script instead standard script project creation script overview code bin python library application support titanium project nightly blackberry blackberry blackberry bin python library application support titanium project nightly android android android blackberry blackberry blackberry bin python library application support titanium project nightly blackberry blackberry blackberry local bin titanium create android type id nightly name verbose force color prompt banner local bin titanium create type id nightly name verbose force color prompt banner local bin titanium create type id nightly name verbose force color prompt banner local bin titanium create type id nightly name verbose force color prompt banner local bin titanium create type id nightly name verbose force color prompt banner local bin titanium create android type id nightly name verbose force color prompt banner code test verify blackberry create titanium project deployment blackberry current behavior python script result script,3
1380,TISTUD-3895,Platform supported icons are no longer visible in content assistance,platform longer visible content assistance problem description content assistance showing android specific longer present see attached,5
1381,TISTUD-3901,Studio: Code changes in app.js are not being reflected in simulator,studio code reflected simulator running simulator issue code made reflected simulator project build folder cleaning project test run following code simulator code win ti green button ti title click cloud require ti cloud button click function ti click fired cloud login login user password password function e e success alert worked else alert error ti e message win add button win open code change following green blue run simulator without cleaning actual result screen green screen green result screen green screen blue also able reproduce issue alloy project studio building terminal work environment version node version alloy version node alloy,5
1382,TISTUD-3910,Mac's Open With > Menu has repeated Titanium Studio entries,mac open menu repeated titanium studio machine install titanium studio repeatedly testing like result open menu getting ridiculously entry repeatedly way clean old,8
1383,TISTUD-3918,Tizen app fails to run on emulator at first launch,run emulator first launch studio launch emulator device first time machine command first time daemon server additional listing running emulator device,8
1384,TISTUD-3931,Tizen : Running the same app second time throws errors & all clears all fields in tiapp.xml overview,running second time overview description follow setup preview page setup launch instance emulator create target run emulator first run run emulator actual error please refer attached error cannot use create new basically useless run emulator,8
1385,TISTUD-3926,NullPointerException when debugging an Alloy project,alloy project code titanium core titanium core core internal model core internal model core internal model eclipse internal eclipse internal eclipse core run eclipse core run eclipse core dispatch eclipse core run eclipse core internal worker run worker code,2
1386,TISTUD-3942,"If the Titanium update dialog pops up while a system dialog is displayed, Studio is locked",titanium update system displayed studio locked related deadlock seen showing background thread system shown studio select help check studio quickly select file open file menu leave file browser open wait studio appear studio actionable actual studio dismissible neither file browser window,5
1387,TISTUD-3949,TiApp Overview editor still shows error after the tiapp source was corrected,overview editor still error source corrected reproduce create mobile project open switch source view add following block code privilege name privilege application launch access origin true code switch overview tab verify error top correctly empty switch back source tab remove added block switch back overview tab result filled error actual result filled error editor reopen fixed issue,3
1388,TISTUD-3953,BlackBerry: simulator run config lists BlackBerry SDK instead of BlackBerry NDK,blackberry simulator run blackberry instead blackberry blackberry simulator run blackberry instead blackberry list run blackberry native everywhere else either way need consistent see test studio blackberry result reference blackberry run blackberry simulator result reference blackberry actual result reference blackberry,3
1389,TISTUD-3954,BlackBerry: Packager run configuration Revert not activated by project name field edit,blackberry run configuration revert project name field edit blackberry run configuration revert project name field edit test run blackberry edit run project name result revert button becomes revert project name actual result revert button become revert work,3
1390,TISTUD-3958,BlackBerry: device run config password and token field edits do not Revert,blackberry device run password token field revert blackberry device run password token field revert see test run blackberry device edit password token press revert actual result nothing,3
1391,TISTUD-3962,"Rename ""Password Help"" link in the splash screen to ""Forgot Password""",rename password help link splash screen forgot password password help link page reset password text standard forgot password,1
1392,TISTUD-3963,Improve the error message when login failed,improve error message login login splash error state sign logging,2
1393,TISTUD-3964,Re-order the Test items under the main Run menu,order test main run menu order run profile test profile test occur inspect watch,5
1394,TISTUD-3967,"Change ""All"" category to ""Others"" in mobile project wizard",change category mobile project wizard category intended contain project category defined addition suggestion modify list project without category,5
1395,TISTUD-3970,File > New From Template: not to show Blank File option if it has no siblings,file new template show blank file option file new template menu file type template contribution blank file use file type menu trigger creation blank file instead,3
1396,TISTUD-3971,File > New From Template: Remove Alloy entry,file new template remove alloy entry current alloy blank file really make sense keep alloy menu controller model since sense project context corresponding remove file new template,3
1397,TISTUD-3972,Trim the number of rubles shipped in Titanium Studio,trim number shipped titanium studio take look include titanium studio ship appropriate,3
1398,TISTUD-3975,NPE when resetting the default Studio perspective,default studio perspective code titanium core titanium core internal test eclipse core internal property test property eclipse core internal evaluate eclipse core internal eclipse core internal evaluate eclipse core internal eclipse core internal evaluate eclipse core internal eclipse core internal evaluate eclipse core internal eclipse core internal evaluate eclipse core internal evaluate eclipse internal evaluate eclipse internal evaluate eclipse internal eclipse internal eclipse internal eclipse internal eclipse eclipse internal eclipse internal eclipse internal eclipse internal workbench run workbench eclipse core run eclipse internal workbench workbench eclipse internal eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse shell shell eclipse shell shell eclipse shell open shell eclipse window window open window eclipse internal open eclipse internal eclipse internal eclipse eclipse eclipse handle eclipse internal ide handle titanium handle eclipse internal handle eclipse handle eclipse internal show eclipse eclipse core eclipse core run eclipse core platform run platform eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal access eclipse internal eclipse internal run eclipse core run eclipse core platform run platform eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal activate eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal access eclipse internal run eclipse custom eclipse internal eclipse internal select eclipse internal eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main code,3
1399,TISTUD-3977,Node.js: update to Node.js 0.8.22 with NPM 1.2.14,node update node node update node due node able install node run titanium x node titanium code last login mar v install g titanium alpha get registry titanium alpha registry titanium alpha get registry color get registry get registry get registry node alpha get registry prompt get registry get registry get registry get registry temp get registry request get registry wrench get registry registry color registry registry registry node alpha registry prompt registry registry registry temp registry registry request registry wrench registry get registry get registry read get registry utile get registry cycle get registry get registry get registry stack trace get registry node get registry uglify get registry registry read registry registry cycle registry utile registry get registry mute stream registry registry stack trace registry node registry uglify registry get registry deep equal get registry get registry get registry get registry registry mute stream registry registry registry registry registry deep equal local bin titanium local titanium bin titanium local bin ti local titanium bin titanium titanium alpha local titanium temp color wrench request cycle stack trace node alpha node uglify prompt read utile ti titanium command line interface version alpha titanium version copyright c reserved please report usage titanium command build project clean previous build get set create new mobile application module help help screen display development environment information login network network module titanium titanium project get set titanium setup run setup wizard status session information global banner banner titanium version banner default true color color use color terminal default true h help help prompt prompt prompt missing default true q quiet suppress output default false v version current version code alloy code install g alloy alpha get registry alloy alpha registry alloy alpha get registry alloy alloy alpha registry alloy alloy alpha get registry color get registry get registry get registry get registry get registry uglify get registry source map get registry jake get registry commander get registry wrench registry color registry registry registry get registry get registry registry get registry registry source map get registry source map source map registry commander registry uglify get registry uglify uglify registry registry registry registry wrench get registry wrench wrench registry jake get registry jake jake registry source map source map registry uglify uglify registry wrench wrench registry jake jake get registry get registry get registry get registry get registry get registry optimist registry get registry registry get registry registry registry get registry registry get registry registry registry optimist registry get registry optimist optimist registry get registry registry registry optimist optimist get registry registry get registry cache get registry registry get registry registry get registry registry registry cache get registry cache cache registry registry cache cache get registry underscore get registry color registry color get registry color color registry underscore get registry underscore underscore registry color color registry underscore underscore local bin alloy local alloy bin alloy alloy alpha local alloy color commander wrench source map uglify optimist jake code code v install g get registry registry get registry commander get registry color get node get registry connect get registry connect get registry get registry express get registry get registry get registry get registry get registry get registry node get registry temp get registry tar get registry socket io get registry wrench get registry uglify get registry underscore get registry get registry string get registry get registry jade get registry request registry commander registry color registry connect warn package connect file found registry registry connect warn package connect file found registry express registry registry registry registry registry socket io registry registry tar registry node registry temp registry wrench registry uglify registry underscore registry get registry registry string registry registry request registry jade registry node get registry get registry get registry get registry range parser get registry block stream get registry graceful get registry connect get registry get registry get registry get registry get registry fresh get registry send get registry get registry socket io client get registry get registry get registry coffee script get registry get registry fresh get registry get registry formidable get registry mime get registry registry registry block stream registry registry registry range parser registry connect registry graceful registry registry registry warn package file found registry fresh registry warn package file found registry send registry registry socket io client registry registry coffee script registry registry get registry mime registry mime registry registry registry formidable registry fresh get registry mime mime get registry get registry get registry get registry pause get registry send registry mime get registry mime mime registry pause get registry registry send get registry uglify get registry get registry get registry active x obfuscator registry registry mime mime registry registry registry mime mime registry registry uglify registry warn package file found registry registry active x obfuscator get registry get registry get registry get registry install local connect node install install c parser install native registry install local socket io node gyp rebuild registry registry registry install local socket io socket io client node gyp rebuild log exit gyp warn user root permission access dev node gyp gyp warn reinstall temporary dev local socket io node gyp gyp get node tar gyp node tar target release target target,3
1400,TISTUD-3980,Run Configurations: ios run configs are artificially separated,run run artificially run run artificially see possible group run rename run begin,2
1401,TISTUD-3981,Alloy Debugger: wrong behavior setting breakpoints on functions under Android,alloy wrong behavior setting android problem description correctly handling set function controller file reproduce android o tested nexus one android emulator see sample attached index code alloy window class container label id label hello world label window alloy code index code function e alert label text index open code set line alert label text android result immediately triggered window displayed without click label tab behavior wrong actually wrong line function instead alert function inside see two one android wrong behavior one correct one triggered sample label alert starting click go past manually click label trigger alert result alert displayed log line present log code unknown option code android build log,8
1402,TISTUD-3983,TiApp: internal error updating the tiapp section widget is disposed when changing sdk,internal error section disposed titanium overview ga error log attached test history install titanium studio w accept create module create titanium project package module project move example titanium project update titanium studio x install alpha titanium alloy install titanium x open titanium project edit titanium field x test result error cannot reproduce notice module version missing overview correctly soundly module identical incorrect behavior see result error,3
1403,TISTUD-3984,TiApp: mobileweb module missing version,module missing version notice module version missing overview correctly soundly module identical incorrect behavior see test history install titanium studio w accept create module create titanium project package module project move example titanium project update titanium studio x install alpha titanium alloy install titanium x open titanium project test result notice module version missing overview correctly soundly module identical incorrect behavior see result overview module,8
1404,TISTUD-3986,Module Packaging Launch: all modules show MobileWeb launch shortcuts,module launch show launch module launch show launch see test create module every platform select package test module show option specific,5
1405,TISTUD-3989,"""Illegal initial capacity"" error when reading the index",illegal initial capacity error reading index saw one code illegal initial capacity internal index core internal index core internal index core internal index core index core index save index index core index save index core internal build core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler editor common text reconciler process eclipse text reconciler run code,5
1406,TISTUD-3991,Studio First Time Startup: Address iOS NPEs in log,studio first time address log studio first titanium exist related log would complete experience address log code session eclipse version vendor apple o arch cocoa framework command line o cocoa arch entry eclipse message code plug eclipse stack titanium mobile titanium mobile titanium mobile titanium mobile titanium mobile eclipse preference eclipse preference eclipse preference eclipse preference run eclipse core run eclipse internal run eclipse run eclipse preference eclipse internal eclipse preference run eclipse custom eclipse preference eclipse run eclipse core run eclipse internal run eclipse run eclipse eclipse eclipse eclipse eclipse access eclipse run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse tree tree eclipse eclipse control control eclipse tree tree eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse window window window eclipse window window open window eclipse internal open eclipse internal execute eclipse internal execute eclipse core command command eclipse internal eclipse internal cocoa eclipse internal cocoa eclipse internal cocoa eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main code code entry titanium core message build retrieve latest version string package stack eclipse core internal core node titanium core titanium update internal titanium update internal titanium update map titanium update map core map core map titanium update titanium update titanium update titanium update eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker subentry core message code code entry titanium core message build retrieve latest version string package alloy stack eclipse core internal core node titanium core titanium update internal titanium update internal titanium update map titanium update map core map core map titanium update titanium update titanium update titanium update eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker subentry core message code code entry titanium core message build retrieve latest version string package titanium stack eclipse core internal core node titanium core titanium update internal titanium update internal titanium update map titanium update map core map core map titanium update titanium update titanium update titanium update eclipse internal eclipse internal run eclipse core run eclipse internal workbench run workbench eclipse core internal worker run worker subentry core message code,3
1407,TISTUD-3993,Titanium Updates: could not instantiate a release notes provider error,titanium could release provider error titanium release error log visible affect installation process log code entry titanium core message build error could release provider stack eclipse core plug titanium mobile unable class titanium mobile internal eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry titanium core titanium update internal titanium update titanium update titanium update titanium update access titanium update eclipse viewer run viewer eclipse core run eclipse internal run eclipse run eclipse viewer viewer eclipse eclipse eclipse eclipse eclipse eclipse access eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse table table eclipse eclipse control control eclipse table table eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse window window window eclipse window window open window titanium update open titanium update handler run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main class eclipse core internal registry access member class titanium mobile internal sun reflect reflection reflection class class class class eclipse core internal registry subentry eclipse equinox registry message plug titanium mobile unable class titanium mobile internal stack class eclipse core internal registry access member class titanium mobile internal sun reflect reflection reflection class class class class eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry titanium core titanium update internal titanium update titanium update titanium update titanium update access titanium update eclipse viewer run viewer eclipse core run eclipse internal run eclipse run eclipse viewer viewer eclipse eclipse eclipse eclipse eclipse eclipse access eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse table table eclipse eclipse control control eclipse table table eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse window window window eclipse window window open window titanium update open titanium update handler run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main entry titanium core message build error could release provider stack eclipse core plug titanium alloy unable class titanium alloy internal eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry eclipse core internal registry titanium core titanium update internal titanium update titanium update titanium update titanium update access titanium update eclipse viewer run viewer eclipse core run eclipse internal run eclipse run eclipse viewer viewer eclipse eclipse eclipse eclipse eclipse eclipse access eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse eclipse display display eclipse display display eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse table table eclipse eclipse control control eclipse table table eclipse display display eclipse internal cocoa o native method eclipse eclipse eclipse shell shell eclipse display display eclipse internal cocoa o native method eclipse display display eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse display display eclipse window window window eclipse window window open window titanium update open titanium update handler run eclipse run eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal,5
1408,TISTUD-3996,Studio Update: user must login again after update,studio update user must login update stable x user forced login ever want use studio test install studio stable update studio beta nightly restart actual result user must login see result user must login automatically studio file restart,5
1409,TISTUD-4002,MobileWeb Module: packaging run configuration lists module as an invalid module project,module run configuration module invalid module project module run configuration module invalid module project see log attached completeness test create module create mobile project package module project open module run configuration actual result module listed error run configuration note module associated mobile project appear valid produce run correctly,5
1410,TISTUD-4003,"Bad State: Every time I open the run configurations, Studio locks up",bad state every time open run studio bad state every time open run studio investigating run selected user run run menu studio every time even studio force quit test reproduce select bad run reopen run behavior studio every time,5
1411,TISTUD-4008,New Android Emulator Run Configuration ignores Preferences until preferences menu is loaded,new android emulator run configuration menu loaded new android emulator run configuration see way beyond manually run configuration manually run configuration identical invalid default test run android emulator test result launch run configuration invalid run configuration based,5
1412,TISTUD-4011,Projects: deleting a mobile project with node.acs service results in Updating Client npe,mobile project node service client mobile project node service client test create titanium project enable new node service delete project disk test result error,3
1413,TISTUD-4012,iOS Packaging: development provisioning profiles listed in distribution run configuration,development listed distribution run configuration development listed distribution run configuration properly test open run configuration view list list actual result distribution result distribution ad development,8
1414,TISTUD-4013,iOS Packaging: ad hoc and itunes distribution both have TWO success toasts!,ad distribution two success ad distribution two success test package ad test result observe two success result one toast time,5
1415,TISTUD-4014,iOS Packaging Run Config: no way to edit config without project name set,run way edit without project name set run way edit without project name set inconvenient unnecessary see test create run without project name test result cannot edit run,5
1416,TISTUD-4018,Dashboard: RC dashboard loads blank with can't find variable mobileWebProblems error,dashboard dashboard blank find variable error dashboard dashboard blank find variable error see log test go staging load dashboard failure result dashboard background nothing else error,8
1417,TISTUD-4019,Alloy: new widget fails to save prompt for dirty config.json,alloy new save prompt dirty alloy new save prompt dirty test create alloy project edit without save create new alloy actual result save prompt,5
1418,TISTUD-4021,Node.ACS: intermittent No user account logged in for Appcelerator Node.ACS,node intermittent user account logged node node user account logged node intermittent edge case studio try login fail test history login studio staging move production create alloy project activate new node service project test result error result studio studio login error,5
1419,TISTUD-4022,"Node.ACS Service: enabling service failed to result in success toast, silent success",node service service result success toast silent success node service service result success toast silent success test create alloy project enable new node service actual result silent success result toast,3
1420,TISTUD-4023,Diagnostics: titanium cli listed three times in run diagnostics,diagnostics titanium listed three time run diagnostics help studio run diagnostics titanium listed twice listed whole total listed three time alloy node listed twice note titanium mandatory field code titanium version alpha titanium true titanium version alpha alloy version alpha node version node version path local bin version local titanium alpha color node alpha node uglify prompt read mute stream utile deep equal request temp cycle stack trace wrench code,5
1421,TISTUD-4025,Node.ACS: new method save prompt is not standard,node new method save prompt standard node new method save prompt standard test create titanium project add new node service add new node method edit file save add another new node method current result prompt would like save proceeding select file saved anyway file literally saved prompt another prompt view file result prompt select operation,5
1422,TISTUD-4026,Node.ACS Publish: improve appearance of publish menu list,node publish improve appearance publish menu list node publish improve appearance publish menu list see,3
1423,TISTUD-4031,Samples: change Titanium to Classic,change titanium classic change titanium classic see technically titanium chosen use constant string value default decided classic,2
1424,TISTUD-4034,Dashboard: Titanium Samples icons should match quality of Templates icons,dashboard titanium match quality dashboard titanium match quality done issue address parity issue,5
1425,TISTUD-4035,Dashboard: Create Alloy Samples section,dashboard create alloy section add new section alloy call alloy,8
1426,TISTUD-4051,LiveTi: add mechanism to query npm package version,add mechanism query package version suggest run diagnostics universally accessible way verify environment,5
1427,TISTUD-4055,Update LCD: An internal error has occurred. java.lang.NullPointerException,update internal error update internal error studio latest error could reproduce,3
1428,TISTUD-4066,iOS iTunes Packaging: success toast fails to open xcode archive manager,success toast open archive manager success toast link studio application directory titanium studio content would expect open launch archive perspective titanium studio stable regression ad correct directory run configuration,5
1429,TISTUD-4073,Surface Full Error: CLI: project create: [ERROR] Invalid platform: blackberry,surface full error project create error invalid platform blackberry new blackberry project code local bin titanium create android blackberry type id project name project verbose force color prompt banner error invalid platform blackberry available version undefined android code studio surface full error see,5
1430,TISTUD-4074,Alloy: Debugger ignore breakpoints and stack frame under Windows,alloy ignore stack frame problem description setting original controller source cause break setting controller source work reproduce sample index code function e alert label text index open code set line alert label text android result see bug browse investigation done regarding source map confirming working index map file,8
1431,TISTUD-4077,iOS iTunes Packaging: clicking success toast opens studio application directory,success toast studio application directory success toast link studio application directory titanium studio content would expect open launch archive perspective note archive organizer correctly automatically success toast,3
1432,TISTUD-4079,CLI: Setting --retina flag will render 3.0.2.GA projects unable to launch simulator. ,setting retina flag render ga unable launch simulator description trying investigate triage meeting set studio preference retina simulator launch configuration error ridiculous capacity studio well console output code simulator command library application support titanium ga launch kitchen sink build build family retina error error running simulator error due uncaught exception reason capacity ridiculous error first throw call stack error error error error error error error main error start error error terminate throwing exception error error project build code reproduce create project set ga run studio retina preference set use ti p simulator retina result error listed retina simulator looking line number go negative may legacy code ga retina true,5
1433,TISTUD-4084,Run Configurations: Re-build on Launch: Error cleaning the build before launching,run build launch error cleaning build android emulator run configuration preference build project launch error seem obvious impact see preference error see log code message build error error cleaning build stack eclipse core error synchronous builder titanium core code test run android emulator build project launch without log pertaining clean operation test studio log,3
1434,TISTUD-4087,Android Device Run Configuration: add Enable JavaScript Minification preference,android device run configuration add enable minification preference android device run configuration enable minification preference static default run value enable minification false android run enable minification preference see android run default enable minification true test run android device test enable minification preference see build skip minify flag constant default code entry core message build core shell running process process local bin titanium build platform android log level trace target device android android android id skip minify color prompt working directory environment studio android android android android launch render launch home system library content home path system library content home bin bin bin local bin android android android android platform shell bin bash launch user apple code android device run configuration enable minification preference enable minification true default value note android missing reference enable minification new ticket must logged ticket closed,5
1435,TISTUD-4088,Run Configurations: Enable JavaScript Minification defaults to FALSE if no project selected,run enable minification false project selected android run configuration project selected run menu invocation new run enable minification set false default see android run configuration project invocation enable minification correctly set true default test project explorer invoke run menu create android run configuration test android run enable minification set false result android run enable minification set true,3
1436,TISTUD-4095,Android: App kills Android Debugger session on Windows when auto launching the app,android android session auto problem description working o device reproduce create new default project either classic one alloy add device result android device window built exit disconnect device stuck trying manually launch studio error log reproducible studio ga regression,8
