,issuekey,title,description,storypoint
381,DURACLOUD-599,"When uploading with bulk upload tool, if  file is a jpg with hashmark in file name, the mime-type is not accurately identified.",bulk tool file file name mime type accurately reproduce run bulk select mark test select without mark refresh space verify image correct verify test application octet stream le correct,1
382,DURACLOUD-600,Release 1.3.1,release task run attached space tool production convert space access space note running utility convert mode simply based space access property want remove legacy space access utility must run remove mode,1
383,DURACLOUD-602,"In the copy item dialog, there is no validation for missing destination space info.",copy item validation missing destination space reproduce remove write access within user login select content item click copy select verify destination space drop empty click verify call made despite invalid data optimal solution add default list item space select select destination space display invalid form message item selected,1
384,DURACLOUD-603,Make the image thumbnails in duradmin larger and improve the layout.,make image improve layout image public space image server service running make thumbnail center layout,1
385,DURACLOUD-604,Provide visual feedback for slow loading thumbnails from the image server,provide visual feedback slow loading image server image fly image server latency thumbnail generation sometimes leave user wondering image providing visual cue show something happening albeit slowly would improve experience,1
386,DURACLOUD-605,Retrieval Tool: Space error feedback,retrieval tool space error feedback improvement add user feedback case space inaccessible space exist user access target space output message retrieval tool complete final status retrieval tool snapshot status start time current time process successful change order help user understand retrieval work descriptive status message would helpful,1
387,DURACLOUD-608,UI issues with prefix + refresh,prefix refresh part following select space enter prefix type prefix box hit enter click refresh button content item listing series error pop count space size stack trace attached file part following space le space detail area screen blink continually,1
388,DURACLOUD-611,Service Report Link in Service Details,service report link service bug seen running service output report bit integrity generate integrity space storage provider primary example run service space service complete select link service show notice report found due missing x param,1
389,DURACLOUD-612,Create HP Storage Provider,create storage provider task create storage provider still testing phase allow u test new provider easily determine extent application code implementation minimal,1
390,DURACLOUD-615,Integrate with Shibboleth-based systems,integrate shibboleth based task make possible integrate shibboleth based authentication authorization order satisfy see related issue display shibboleth thread,3
391,DURACLOUD-616,Space and content checkboxes are hard to click on,space content hard click trying select set work often select several accidentally accidentally another solution add padding element necessary precise mouse position,1
392,DURACLOUD-617,Eventual Consistency on Secondary StorageProviders: CreateSpace,eventual consistency secondary improvement increase probability space creation method work secondary currently wait cycle method space file bucket registered similar wait cycle added method rather appropriate method,1
393,DURACLOUD-618,Add Space Dialog,add space task address following bug add space entering new space name enter key instead add button pop following error displayed error space undefined,1
394,DURACLOUD-619,Exception on Space Delete,exception space delete task fix bug exception thrown space either via rest storage provider space pop following message displayed delete space looking tomcat log error also shown rest however space actually,1
395,DURACLOUD-620,Duplicate on Change at Space-Level,duplicate change space level improvement update duplicate change service allow configuration space level namely service able run subset total account would ideal improvement also dup change copy primary secondary,5
396,DURACLOUD-621,Display bit integrity results on each space,display bit integrity space longer run bit integrity service still need know content task include likely space area indication recent successful bit integrity check run content space event recent bit integrity check error staff need opportunity investigate issue correct possible issue displayed user may also done fashion turn error user intervention would nice able way calling specifically need,2
397,DURACLOUD-622,Refactor RackspaceStorageProvider to OpenStackStorageProvider,improvement since currently three storage expose abstracted base class three class displayed error logging,1
398,DURACLOUD-624,Streaming URL for spaces streamed by the Media Streamer,streaming medium streamer release added ability select button space turn medium streaming space task ensure streaming provided medium streamer service added space user access,1
399,DURACLOUD-626,Media Streamer: remove Viewer space,medium streamer remove viewer space since longer run directly longer need medium streamer service produce content viewer space used part service provided user might integrate medium streamer service task add copy generic surrounding documentation update medium streamer service longer generate example,1
400,DURACLOUD-627,Sync and Retrieval Tool encryption support,sync retrieval tool encryption support encryption support added sync retrieval need allow user choose enable content encryption supply necessary encryption key,2
401,DURACLOUD-628,Add user-id to content messaging,add user id content improvement include user id user content least user id need included ingest event message support object creation service,1
402,DURACLOUD-629,Update Media Streamer Service to not Require Sources,update medium streamer service require task remove requirement medium streamer service source space,1
403,DURACLOUD-630,show content manifest head in space detail with link to full manifest,show content manifest head space detail link full manifest purpose feature guide user content manifest space well enable peek recent activity peek might equivalent head audit log,2
404,DURACLOUD-633,Snippet Generator for Streaming Content,snippet generator streaming content would nice way generate snippet streaming audio video directly page,2
405,DURACLOUD-634,"Formatting on ""upload-tool"" space",tool space display tab space tool incorrectly div id tool space page match entry tool meant div tool turn several space cause odd behavior reason list view resizer footer content particularly strange looking strategy making sure name happen attached file display tool space,1
406,DURACLOUD-635,Media Streamer on/off button in the UI,nan,2
407,DURACLOUD-636,Executor Client,executor client task create client similar simplify executor rest,1
408,DURACLOUD-637,Add manifest client,add manifest client task create client calling manifest rest,1
409,DURACLOUD-638,Consolidate DuraBoss Interfaces,consolidate improvement executor auditor common project various additionally well,1
410,DURACLOUD-639,Make charts zoomable,make space pie graph overlay,1
411,DURACLOUD-640,Make Spaces pie charts navigable,make pie navigable space cross pie click user navigate time slice space detail history component,2
412,DURACLOUD-643,Executor: Media Streaming,executor medium streaming task implement medium streaming handler executor design found display design,3
413,DURACLOUD-644,Executor: Bit Integrity Checking,executor bit integrity task complete bit integrity handler executor design found display design,10
414,DURACLOUD-646,Create Auditor Client,create auditor client task create client similar simplify auditor rest,1
415,DURACLOUD-647,SystemUserCredential Across Webapps,across improvement create similar via default password written system done root user system user,1
416,DURACLOUD-648,Merge common-notification into notification project,merge common notification notification project task move code currently common project notification project update made inject dependency notification notification project part transition implementation class package notification,1
417,DURACLOUD-650,Newly uploaded content items do not show up on clicking the space.,newly content show space reproduce open space content space click space space list notice newly content showing,1
418,DURACLOUD-652,Add multiple tags at once to spaces and content,add multiple content possible enter multiple tag contain let u modify enter list space comma get separate,1
419,DURACLOUD-653,Tag and Metadata deletes are not being serialized,tag tag one multiple key value rapid succession notice reappear upon refresh solution use serialize,2
420,DURACLOUD-655,Deselecting all content items after having selected one or more does not cause the detail pane to show the space detail as it should.,content selected one cause detail pane show space detail reproduce select content item notice space detail pane displayed,1
421,DURACLOUD-656,The checkbox used to select all items in the content items list should be cleared when selecting another space,used select content list another space select space select content select another space notice select check box still checked,1
422,DURACLOUD-657,Refactor revision 914 so that it is not necessary to resolve the primary content store id on every call to get space and content detail info,revision necessary resolve primary content store id every call get space content detail probable solution involve primary content store client,1
423,DURACLOUD-658,Manifest for empty space,manifest empty space currently new space call ask manifest made response instead response empty manifest list returned could resolved space audit log space creation rather addition first content item,1
424,DURACLOUD-660,Chart Labels are off on panel resize,chart panel resize reproduce display space make space detail pane note line graph skewed,1
425,DURACLOUD-663,Secondary Provider Audit Entry Sequencing,secondary provider audit entry issue resolve bug occasionally seen content manifest running dup change sometimes ingest delete lose sequence secondary provider create scenario item must already exist space immediately common production scenario attached audit log case note actual content primary secondary actually secondary store show file manifest space id content id file file file file file file file file file,2
426,DURACLOUD-665,Exceptions being swallowed by javascript  on space retrieval in Duradmin,space retrieval see line manager notice error handled,1
427,DURACLOUD-666,Enable Duradmin to run separately on its own instance.,enable run separately instance see attached error problem calling remotely via,2
428,DURACLOUD-667,Storage pie charts in duradmin/spaces should display file size and count totals,storage pie display file size count add,1
429,DURACLOUD-668,Update DuraBoss security-config.xml,update security task update security file appropriately cover rest,1
430,DURACLOUD-669,Update to the new Service Plans,update new service new set service task make necessary make new available remove unneeded,1
431,DURACLOUD-672,Logback Memory Leak,memory leak improvement determine way allow monitor without application server cycling create memory memory leak seen catalina old,2
432,DURACLOUD-673,SDSC as Primary Storage,primary storage task determine feasibility primary store beyond function feasibility performance configuration standard configuration side note would interesting explore openness supporting salted server side,3
433,DURACLOUD-674,Chronopolis REST Server Client,rest server client feature create client rest server notifier usage client found display integration,3
434,DURACLOUD-675,Chronopolis Utility Integration,utility integration feature leverage rest client integrate business tier polling process,5
435,DURACLOUD-676,Chronopolis UI Updates,feature integrate ability request,2
436,DURACLOUD-678,"Do not display blank ""Size"" property for spaces",display blank size property size property number space always available information provided never available task remove size property space display empty,1
437,DURACLOUD-680,Buttons in Space and Content detail should wrap,button space content detail wrap currently small screen window button space detail content detail unavailable since horizontal scroll bar obvious additional button even exist looking attached screen shot obvious view delete button show screen task allow button wrap remain available even screen size,1
438,DURACLOUD-685,Label Storage Graph Axes,label storage graph ax improvement add two ax history file time storage currently exactly clear left hand axis cumulative file size right hand axis cumulative file,1
439,DURACLOUD-686,Item-level Bit-Integrity Timestamps,item level bit integrity improvement record item level bit integrity would allow providing green bar bit integrity health item likely would bit integrity content line item service report,1
440,DURACLOUD-688,Bagit Manifest: Two Spaces,manifest two improvement make sure path two instead current single space character,1
441,DURACLOUD-689,Top-level Default Error Page,top level default error page improvement render default error page apache level example junk display user friendly page,1
442,DURACLOUD-694,DuraCloud 2.0 UI doesn't load when using Opera or Internet Explorer web browsers,load opera explorer web opera ie load properly unusable e cannot anything provide result summary visit site opera ie login work fine screen content e though content point nothing except mac opera ie,1
443,DURACLOUD-695,Bulk Upload Applet Doesn't Work or Hangs on Multiple Browsers,bulk work multiple last staff retreat know known issue track discovered thus far bulk following way loaded following mac initially saw permanent kill continue however second attempt loaded almost immediately mac chrome temporary eventually properly mac safari almost immediately chrome never load always see blank pop window header footer update actually issue disabled see first comment note explorer opera also likely tested issue resolved,1
444,DURACLOUD-696,Pie charts not visible on history line graph data point click,pie visible history line graph data point click logged looking space detail pie display fold order see user however user line chart data point pie user notice visible would much better history line chart would scroll top container line chart,1
445,DURACLOUD-697,Allow admin to change custom logo by dragging and dropping it into place.,allow change custom dragging dropping place current method x user friendly,2
446,DURACLOUD-698,back and forward browser buttons do not work in the spaces manager in IE 9,back forward browser button work manager ie reproduce click couple browser back button notice go back,1
447,DURACLOUD-701,Space Names with '--',space currently either rest directly space unexpectedly example create space test x space space listing click tab turn test x space likewise similarly space via rest space listing well console single would appear transformation happening level task allow permit space,1
448,DURACLOUD-702,UI: Space count causes bit integrity notice to be removed,space count bit integrity notice removed large number content call made perform count background number space count eventually set indicate final number space successful bit integrity run notice green background displayed space link bit integrity run occur large number successful bit integrity run completion item count space notice bit integrity run task ensure bit integrity notice item count update,1
449,DURACLOUD-703,Delete space button available to user,delete space button available user logged user role space delete button available visible delete space error pop window space delete ideally person logged user role would unable delete space would easy way delete content within space see attached error pop window,1
450,DURACLOUD-704,Bit Integrity Tools service: Create report on empty space,bit integrity service create report empty space currently bit integrity service run space content link report actually generate report task ensure report even content space,1
451,DURACLOUD-706,UI: Remove image preview,remove image preview currently image preview section icon either image server space publicly viewable prompt lot user around cannot view preview especially issue tenant user able start image server make space publicly viewable task remove image preview area content item display,1
452,DURACLOUD-707,Secondary storage providers should be Read-only via the Rest Api,secondary storage read via rest synchronization content storage becomes becomes unnecessary edit content secondary provider order maintain assurance content remains consistent ability make secondary storage provider removed would still able view content add update delete would task update rest ensure role user owner write access secondary,3
453,DURACLOUD-708,500 on Image Content Selection,image content selection bug seen quickly content image image within error user,1
454,DURACLOUD-710,UI: Space counting issues,space counting item two space count space count often count used consistently start count often count second time always ending result,1
455,DURACLOUD-712,SyncTool: Better handle periods of time when the DuraCloud instance is unavailable,better handle time instance unavailable update sync tool better able handle time instance become unavailable particularly important allow continue run normally across instance likely strategy transfer check see instance available retry wait min try instance becomes available resume file,2
456,DURACLOUD-714,UI: Display of content items names which include #. characters,display content include content item name space selected content detail display moment act tab selected hash period need content id added behavior remains,1
457,DURACLOUD-715,SDSC Auth Endpoint,improvement switch found cloud cloud,1
458,DURACLOUD-716,SyncTool --dryrun,improvement create flag flag would tell go sync content instead actually sync report produced content would sync,3
459,DURACLOUD-717,Synctool - Java7: SSLProtocolException,following exception thrown trying use standard configuration exception thread main could create connection due error content handshake alert issue posted sun,2
460,DURACLOUD-720,Use /mnt on EC2 Instances,use improvement leverage temp least log link analysis also determine home use well,1
461,DURACLOUD-721,Limit Tomcat logs,limit tomcat task update log management tomcat server log rotation rotate size perhaps rather date limit number kept perhaps full list found man,1
462,DURACLOUD-723,Sync and Retrieval Tool metadata support,sync retrieval tool support task update sync tool retrieval tool able handle content space able local file system retrieval tool back new space sync tool without suffering loss,3
463,DURACLOUD-724,Initializing an instance to use locally stored services is not working,instance use locally working instance pointing local service host longer work issue executor make unauthorized error process,1
464,DURACLOUD-725,Audit Log on Space Delete,audit log space delete issue audit log e x audit storage audit log space time detect content entire space scenario create space add content space check content manifest curl u user pas host manifest space x note manifest written every may need wait content manifest delete content item recheck manifest manifest show item delete space check content manifest bug manifest still space prior space deletion,1
465,DURACLOUD-726,Auditor not passing tests on Windows,auditor passing auditor project many test built clean install due use colon file date based file path separator,1
466,DURACLOUD-727,Auditor: Log re-creation on large spaces is failing,auditor log creation large failing auditor action create audit failing run large content seen several content within space one suggest reason behavior thread used create log may run memory exit,2
467,DURACLOUD-728,Move DefaultFilter from duradmin to common.,move common motivation make useful class available web sync,1
468,DURACLOUD-729,Double approval for content item deletes,double approval content item user delete content item pop window confirm action confirm action secondary copy also action ideally double warning protect accidental content extend sync tool rest,2
469,DURACLOUD-730,Audit log not updated: SDSC Restore,audit log restore issue content container audit log due fact back content ingest auditor,2
470,DURACLOUD-731,Duplicaton on Demand testing,demand testing several duplication demand service transfer large content set testing task review perform determine cause issue,2
471,DURACLOUD-732,Duplicate-on-Demand via Inspector/Executor flow,duplicate demand via inspector executor flow noted testing x work transferring large one storage provider another particularly well task create alternative content duplication method must able move content provider provider must able onto multiple server order share load speed may necessary step process perhaps something like run process source space number used job work input file worker node worker node spun proper information work portion job defined step step final process transfer source destination work provide method reliably transfer large content one provider another provide starting point work large file capability within rely,5
472,DURACLOUD-733,Sync Tool: CPU Utilization,sync tool utilization sync tool run use large percentage noted running sync tool continuously day kept server pegged entire time likely high utilization due constant generation file would particular issue file set large number small task investigate reason behind heavy usage ideally fix could also included,2
473,DURACLOUD-734,Sync Tool: Limit local logging,sync tool limit local logging sync tool currently three complete log log log noted customer together took unnecessarily large amount hard drive space noted day pushing data around clearly much space task limit log could include removing complete log well properly consume set amount space,2
474,DURACLOUD-735,Sync Tool: Exclude list,sync tool exclude list task allow passing list sync tool sync simple case file include one full path file per line file list would list would well along directory complex implementation would allow indicate included order determine convenient syntax,2
475,DURACLOUD-736,Loading throbber disappears before content item is loaded.,loading throbber content item loaded huge problem slightly lot latency click space click content item notice loading throbber new content loaded,1
476,DURACLOUD-737,SyncTool: Preserve local file timestamp information,preserve local file information based feedback state north would like sync tool preserve local information individual creation time would like information via sync tool available within properly retrieval tool content,3
477,DURACLOUD-738,Java 7 support,support task transition built run transition oracle hit end life oracle available year becoming prevalent new one specific need capability read write file creation modification access need support customer use client side e g sync tool,3
478,DURACLOUD-739,Timestamp collection utility,collection utility task create utility loop set capture information creation date date access date included written file locally well written corresponding content item expectation sync tool already done work moving file capability capture time stamp information added package oracle file attribute thus utility need built run task direct response need expressed state north everyone either utility need tested,2
479,DURACLOUD-741,Bit integrity comparison reports have incorrect header,bit integrity comparison incorrect header bit integrity checker bit integrity bulk incorrect header value space id content id something like space id content id file provider comparison result,1
480,DURACLOUD-742,UI: Number of items displayed count not always updated properly,number displayed count always properly showing x x text top content item pane space selected always correct select space notice text top content list showing x switch storage provider notice text select space notice showing x x text select several content delete notice showing change,2
481,DURACLOUD-743,Sync Tool: Clean up log output,sync tool clean log output sync tool currently variety running normally many log determine file currently attached file showing log provided task clean logging actual logged,1
482,DURACLOUD-745,DuraStore: Skip sending event messages for content in administrative spaces,skip sending event content administrative event space content added message sent task update mechanism skip sending administrative x x service x service work currently need administrative dealing file effort,1
483,DURACLOUD-746,Sync Tool: Add option to not overwrite changed files,sync tool add option overwrite task add option sync tool overwrite content file local file system previously added simply need made new feature added file already file system file transferred original file likely need prevent collision list user printed console written file consistent interactive mode run completion mode feature impact tool comment state north envision feature ideal tool would allow u specify local directory update cloud tool would identify new new defined file name path alert u file name path new hash way overwrite cloud would want make sure process content kept totally separate risk content storage,2
484,DURACLOUD-747,"Dup-on-Change: Add an option for default duplication setting, to handle newly created spaces",dup change add option default duplication setting handle newly duplicate change service longer newly fine tenant enterprise may new frequently,2
485,DURACLOUD-748,Download Multiple Items as a zip or tar archival file.,multiple zip tar archival file feature sprung mind driven user would handy especially search index listing content idea might useful able multiple content one zip archive would especially useful one extract large number small could select either based search query list would work well would issue request archive immediately receive handle one could optionally specify address handle would enable get status request request complete address user would receive link page otherwise would available via status query request handle archive user could make call remove site call made standard expiration time would removed automatically regarding initially total size limit would constrained available server side disk space obviously going work extremely large ie greater,5
486,DURACLOUD-751,UI: Large bit integrity reports cannot be displayed,large bit integrity cannot displayed large amount content option view service report nice table work option green health check bar well tab report link selected one large white display box user rather long time read entire report file memory displayed eventually error shown enough memory available fix size report file checked size reasonable threshold report link perform file raw report rather display chart,1
487,DURACLOUD-752,UTF-8 Support in Content Properties,support content content test add following content item,1
488,DURACLOUD-754,AWS Glacier,glacier feature expose glacier option content storage glacier,6
489,DURACLOUD-755,Secondary storage provider should be read only via the UI,secondary storage provider read via synchronization content storage becomes becomes unnecessary edit content secondary provider order maintain assurance content remains consistent ability make secondary storage provider removed would still able view content add update delete would task update ensure role user owner write access secondary,2
490,DURACLOUD-756,Message consumers disconnecting,message issue different used listen disconnect cease receive duplicate change service seen stack attached file duplicate change service essentially useless likely also cause similar auditor recording audit log,1
491,DURACLOUD-757,Content properties are being overwritten when content stream changes.,content content stream content item locally custom reproduce follow add file add custom property tag content item change file local machine text end verify content longer another symptom problem log initial content item creation login content item notice creator property,1
492,DURACLOUD-758,UI: Check box near space name,check box near space name space name left expect check box perform action space name text instead one space select display user recently caught issue could understand listing content showing assistance task discover implement alternative current functionality easily understandable three within past month misunderstanding next space name would allow view content time field either support call explain select next space name view content add content edit content click name select highlight space view content ideally either directly space name select space add behave identically display content space associated two lose delete selected space edit space level believe determine another way appear,2
493,DURACLOUD-759,Sync Tool: Hidden password option,sync tool hidden password option task provide option sync tool allow supply password way via command line reason issue full command used run sync tool remains available process list machine sync tool running fix concern allow define environment variable password would picked sync tool p option provided,1
494,DURACLOUD-760,Make use of durable subscriptions for messaging connections,make use durable task introduce use durable place standard topic order better assurance lost event interruption connection directive currently use established potential sent time connection information found apache durable work apache manage durable,2
495,DURACLOUD-761,Auditor not receiving messages,auditor auditor well service reporter part,2
496,DURACLOUD-763,Notification email address validation needs work,notification address validation need work dan used validate address used send notification properly handle valid particular example provided setting value notification originator user error valid notification user issue regular expression used valid like one,1
497,DURACLOUD-764,Ability to easily share links to DuraCloud content,ability easily share link content simple way share content something like share button feature content would likely work initially could content open would keep manually find storage content item find way share instead user could pop window could send perhaps generate code feature would make convenient platform large otherwise difficult share large pas around via feature would notionally similar link help en,2
498,DURACLOUD-766,SyncTool error,error issue time latest sync tool trunk seeing seemingly unending series like add written window run see anything obvious log account error read status display tell working despite error train gone persist across tried couple time removing content log directory back version problem,2
499,DURACLOUD-767,Use S3 bucket tags for system space properties and remove feature allowing users to set space properties.,use bucket system space remove feature set space new glacier storage provider brought back light missing ability set bucket level point used file bucket store space work glacier model file glacier along content current making use space issue resolved two make use bucket store space remove feature step necessary bucket none would possible allow limited number provided user limited character set fact feature currently use simply,6
500,DURACLOUD-768,Bit Integrity Tools: Service report not created for empty spaces,bit integrity service report empty running bit integrity service space content successfully link report file report file actually exist note problem resolved task ensure bit integrity get x service empty,1
501,DURACLOUD-769,Remove Space Properties and Tags in Duradmin,remove space order support bill strategy glacier see,1
502,DURACLOUD-771,UI: Expose the ability to retrieve content items from Glacier in DurAdmin,expose ability retrieve content glacier ability use glacier storage provider glacier additional able retrieve content storage task expose additional via,2
503,DURACLOUD-772,Glacier: provide a way for users to perform limited file retrievals,glacier provide way perform limited file glacier storage provider low cost storage retrieval add quickly task limit ability request content way minimize risk high,2
504,DURACLOUD-773,Allow Glacier to be used as a primary storage provider,allow glacier used primary storage provider task allow glacier primary provider rather,3
505,DURACLOUD-774,Pull the UpSync tool into the DuraCloud baseline,pull tool task copy tool order expose feature order ongoing development occur transferred tool tested technical non technical staff ensure easily properly usability,4
506,DURACLOUD-775,UI: Make client-side tools easily available,make client side easily available task update provide obvious link allow client side sync tool tool tool,2
507,DURACLOUD-776,Option for Retrieval Tool to set time stamps on retrieved files,option retrieval tool set time sync tool preserve local time stamp information content item task add option retrieval tool set time assuming time stamp information,2
508,DURACLOUD-778,UI: Handle Glacier storage state errors gracefully,handle glacier storage state gracefully content glacier view copy edit content result error status task provide useful feedback attempt content item glacier specifically call made glacier content item via thrown content item recently added glacier simply task show user appropriate error message content glacier error message indicate user contact support wish retrieve content item,1
509,DURACLOUD-780,sync tool include top level directory option/flag,sync tool include top level directory option flag several trial customer synchronization tool provide configuration option flag entire directory path included upon currently top level directory naming content via sync tool new flag sync tool would enable entire folder structure included name content,1
510,DURACLOUD-781,SyncToolUI advance config,advance task add advanced sync tool particular user able set connection port well ability select sync option,2
511,DURACLOUD-784,Update Duracloud to the latest ActiveMQ,update latest dependency pom old version version formally support particular specialized work security tested update require little effort little impact,1
512,DURACLOUD-786,SyncToolUI: Allow for removing sync directories in initial config,allow removing sync initial currently walking initial setup wizard select sync directory file accidentally way remove except cancel start wizard task allow selected removed update area,2
513,DURACLOUD-787,Inconsistent Glacier Errors for Root Users in Duradmin,inconsistent glacier root root edit copy edit file glacier get inconsistent failure,1
514,DURACLOUD-788,SyncToolUI: Notify user that restart is required after change to configuration.,notify user restart change configuration configuration tab configuration take effect stop start cycle tool user option provided perform stop start wait,2
515,DURACLOUD-790,UI on IE issues,ie following discovered via ie testing release retrieve glacier content item ie show notice message seen chrome instead message busy show filtering content item work ie ie space refresh selection space forgotten display tab selected,2
516,DURACLOUD-794,SyncToolUI: Allow clearing of errors,allow clearing task provide way clear noted list,1
517,DURACLOUD-796,SyncToolUI should expose pause/resume functions of the synctool.,nan,2
518,DURACLOUD-798,"Synctool UI should stop promptly when the user clicks ""stop""",stop promptly user stop currently tool remains stopping state currently active complete,2
519,DURACLOUD-800,SyncToolUI: Better feedback for user without write permissions on space,better feedback user without write space provide better feedback selected space sync write since simple way collect information front task pay attention coming back sync activity determine likely result provide information user allow aware problem resolution,1
520,DURACLOUD-801,Shibboleth: Add 403 Access Denied Page,shibboleth add access page improvement dependent shibboleth branch branded page user authorized access log,1
521,DURACLOUD-802,Shibboleth: Logout,shibboleth improvement dependent shibboleth branch user page complete browser ala,1
522,DURACLOUD-803,DuraCloud instance hitting 100% disk utilization,instance disk utilization initial issue running set sync rate transferred per le per reason slow reason rate instance storage space become major culprit catalina catalina log reason much space available turn instance well longer include ephemeral storage space default mounted large ephemeral storage drive case latest instance storage,1
523,DURACLOUD-804,Use JClouds library for all calls to OpenStack providers,use library current storage provider implementation client originally provided well library client development guide content task update storage use,5
524,DURACLOUD-805,Can only perform a bulk action (e.g. deletion) on a maximum of 2 spaces at a time,perform bulk action e g deletion maximum time today went cleanup old test content selected multiple found matter many selected total always read space selected even worse selected total delete selected button first selected kept though select option first two select also occur,1
525,DURACLOUD-806,Recreate storage provider connections,recreate storage provider reason occasion provider start return go issue currently resolved immediately instance issue also resolve amount time since connection issue task update able recreate ideally would happen start see another option would simply recreate set schedule,3
526,DURACLOUD-808,Space size alerts,space size would useful notified space size feature would allow configure information via,3
527,DURACLOUD-809,"When starting sync in SyncTool UI throws an error,  the error message is ugly.",starting sync error error message ugly compact error description displayed large amount text coming back message breaking look feel,1
528,DURACLOUD-810,Update GlacierStorageProvider to retrieve content item storage class,update retrieve content item storage class task update getting content include call retrieve storage class object include information content item make possible know content item glacier back information call need made retrieve storage class found message,1
529,DURACLOUD-811,Print URL to set up screen on the command line when the Sync Tool is executed in GUI mode,print set screen command line sync tool executed mode especially automatic display sync tool setup screen reliably displayed browser also display many browser open hard find would helpful display message sync command line would also helpful display part tray icon fashion,1
530,DURACLOUD-813,"UI: Remove upload tool applet, reinstate single file upload",remove tool reinstate single file solid part sync tool seemingly constant technology file removed single file option work occur alongside easy access sync tool,3
531,DURACLOUD-823,Sync Tool: Provide feedback for Java issues,sync tool provide feedback variety customer sync tool mostly boil user system necessary version task provide actionable feedback attempt use sync tool allow easily resolve get sync tool operational,4
532,DURACLOUD-824,Sync Tool: Ability to restart on system reboot,sync tool ability restart system task provide way mac sync tool running shutdown restart continue running system restart,3
533,DURACLOUD-825,S3StorageProvider: Remove dependency on a particular access key,remove dependency particular access key use access key prefix bucket guarantee unique listing also limited matching access key make secret key essentially password available lose secret key would create another credential pair though would show empty space listing new access key match bucket prefix also currently impossible use service best practice task allow display work regardless access key prefix prefix still used since uniqueness still necessary still stripped space however rather specific access key key work since match likely require according access key id character sequence,2
534,DURACLOUD-826,Retrieval Tool: Use logback for logging,retrieval tool use logging particular code sync tool underlying logger task update retrieval tool way,1
535,DURACLOUD-827,add sync tool prepend source path (include top level directory) flag to synctoolui,nan,1
536,DURACLOUD-828,Retrieval Tool: Hidden password option,retrieval tool hidden password option added hidden password sync tool task make use environment variable pick password retrieval tool help keep functionality two sync,1
537,DURACLOUD-831,Support multiple instances of synctool ui on one machine,support multiple one machine currently one user per machine assumption incorrect may need look port negotiation installer mix enable multiple single machine,2
538,DURACLOUD-832,RetrievalTool NullPointerException when using all spaces option (-a),option command line option option option need culprit line size null command line option used,1
539,DURACLOUD-833,synctoolui: unchecking options in configuration tab causes 404 error,configuration tab error problem controller presence property name query param uncheck form sent empty,1
540,DURACLOUD-837,List MD5 option for space listing function of Retrieval Tool,list option space listing function retrieval tool would nice able optionally list well raw list space,1
541,DURACLOUD-838,"List contents of space from a ""pre-chunked"" point of view (Retrieval Tool)",list content space point view retrieval tool would handy able optionally list space content appear list appear show kind dry run retrieval tool way,1
542,DURACLOUD-839,Retrieval Tool:  Verify chunked manifests when generating prechunked listing,retrieval tool verify generating listing would nice could tell retrieval tool verify manifest complete set chunk match manifest handy addition browse browse verify mode would probably good idea add couple output verification status success failure explanation column problem,1
543,DURACLOUD-841,Image gallery viewer,image gallery viewer cloud service strategy meeting display cloud service strategy discussion need expressed way view gallery order aid finding collection thinking could accomplished one user select space actually necessary could hard one image library view set would need make rest get list content display one would likely scaled bit make browsing easier would display slightly size rest would also used allow content trying display many option specify prefix filtering would need user would need able see full content id item since link back full size archival image internal system expectation generating necessary low would gallery viewer would load space,2
544,DURACLOUD-842,DurAdmin: Uploaded files should include same metadata as generated by Sync Tool,include sync tool sync tool capture sync tool creator content file last content file path content file content file,1
545,DURACLOUD-843,Make use of S3 Server Side Encryption,make use server side encryption task update make use server side encryption feature provided whats new server side encryption support implementation latest dev content encryption default another task update content make use encryption likely need done copy action content copied item written,2
546,DURACLOUD-844,Sync Tool: Uninstalling with app running (on Windows) pops up error dialog,sync tool running error sync tool uninstalled application running work properly application stopped removed error program ended error exit code show application running run command f run testing release found command run without f force flag error pop process icon removed task bar process run application still available command force flag run stopped without second call added try running without force flag first unfortunately work error remains,2
547,DURACLOUD-846,Update to the latest JClouds,update latest release issue library used latest time would perform reauthentication token work around issue fixed apache browse task update latest library possible,1
548,DURACLOUD-847,SyncTool/StoreClient failing when attempting to connect to a DuraCloud instance with a configured Glacier provider,failing connect instance glacier provider customer run sync tool version instance glacier storage provider following error starting sync tool exception thread main could create connection due error content null sync sync sync sync main error error content null client client sync storage domain initialize client,1
549,DURACLOUD-848,Bulk Select/Delete Tool,bulk select delete tool several need tool allow perform bulk delete subset content space need tool allow first specify content delete space second perform bulk delete content,1
550,DURACLOUD-851,Add CORS headers to apache config in new AMI,add apache new ami add apache new ami built see browse change made,1
551,DURACLOUD-857,upgrade for spring 4.0.2,nan,3
552,DURACLOUD-858,Upgrade to tomcat7,nan,2
553,DURACLOUD-859,Modify SpaceWriteAccessVoter.java so that the primary storage provider is inferred when no storeId is specified in the URL.,nan,1
554,DURACLOUD-860,Remove all services dependencies from duradmin,nan,2
555,DURACLOUD-861,Modify duradmin to control streaming service via ContentStore interface and space properties,nan,2
556,DURACLOUD-862,Remove services system,remove system work remove include removing entire set like executor support depend,3
557,DURACLOUD-863,Remove ActiveMQ,remove work remove use storage,2
558,DURACLOUD-864,Update media streaming to work without Media Streamer service,update medium streaming work without medium streamer service medium streamer service removed medium streaming still need work task allow streaming handle work service used manage,2
