,issuekey,title,description,storypoint
495,MULE-8027,Allow to configure a proxy for outbound HTTP connections,allow configure proxy outbound current transport configure proxy outbound feature available new module,5
496,MULE-8029,ExceptionStrategyNotification returns null resourceId,null inside flow executed mule null send name flow attached example deploy zip mule call following mule verify notification mule null,3
497,MULE-8030,TransactionNotification should return the name of the application that triggered it,return name application triggered agent transaction notification way know name application,3
498,MULE-8033,DataSense doesn't recognise named columns correctly with MySQL joined queries,correctly connector issue following query select c c b level item b item c b b c join work connector correct data studio studio data preview following structure list map list integer string level string also leaving result instead query studio show design mode list map list integer string integer string integer mule version mule schema mule schema mule schema mule schema mule core doc schema mule documentation spring schema version instance schema schema spring current schema mule core schema mule core current mule schema mule schema mule current mule schema mule schema mule current mule schema mule schema mule current mule name host port user password doc name configuration name doc name connection profile flow name doc name inbound exchange pattern request response host port doc name select ref doc name query select c c b level item b item c b b c query select logger level doc name logger create node ref doc name ref create node flow mule,8
499,MULE-8034,Uri Parameters should appear decoded in the inboundProperties,appear sent character appear example listener name host port flow name listener path resource ref set value message flow resource value value space value send resource value resource value appear value value obtain,5
500,MULE-8035,Change Contributors guide to include accepting the Agreement,change guide include agreement need change file include accept license agreement,1
501,MULE-8038,HTTP Module configured as proxy duplicate messages,module proxy duplicate new connector proxy scenario sending request client server see test case,8
502,MULE-8039,Add behaviour to send a flow message source response asynchronously,add behaviour send flow message source response currently process message done synchronous need new module add support send response change far new support asynchronous response message,8
503,MULE-8040,Remove the concept of input and output types from an extension operation,remove concept input output extension operation remove concept input output extension operation,1
504,MULE-8041,Fix HttpListenerAttachmentsTestCase,fix test new module test class two test run independently work fine run together sometimes one whan apparently may issue content investigation need done,5
505,MULE-8044,Http Listener fail to send response after receiving a big payload with transfer-encoding chunk,listener fail send response big transfer chunk sending big transfer chunk listener listener send response see mule module functional listener,8
506,MULE-8045,Remove method from HttpRequestBuilder,remove method remove way based need getter builder,5
507,MULE-8046,Allow to enable/disable cookies in the outbound part of the HTTP connector,allow enable disable outbound part connector provide way enable disable sent requester new module,8
508,MULE-8047,Support shared http listener and request config in domains,support listener request need able listener request,5
509,MULE-8051,Scatter-Gather: Custom Aggregation Strategy - AggregationContext gives wrong events when exceptions occur,scatter gather custom aggregation strategy wrong occur custom aggregation strategy class documentation documentation display current scatter gather section complete code example issue throw method event entering scatter gather basically impossible get message actually exception work,8
510,MULE-8052,New HTTP Module Request not encode values in the path attribute,new module request encode path attribute new request module use path need produce example request name host port flow name request ref host port path flow path case arrive listener server,5
511,MULE-8053,CheckExclusiveAttributes should ignore documentation namespace,ignore documentation class like mule spring register processor mule spring one attribute present element implementation correct also attribute even though different instance custom aggregation strategy class mule doc name definition doc name exception mule module launcher attribute class cannot appear attribute name element custom aggregation strategy class mule name mule module launcher application mule module launcher artifact execute mule module launcher artifact mule module launcher artifact mule module launcher deploy mule module launcher mule module launcher mule module launcher mule module launcher mule module launcher mule module launcher start mule tooling server application main please check attached full reproduce could please modify implementation support,3
512,MULE-8055,Be able to use the new HTTP connector with the Jersey module,able use new connector jersey module test jersey module listener new module instead inbound make make work,8
513,MULE-8057,XML Parser error when using Response Builder with the new HTTP Listener ,parser error response builder new listener want use response builder new listener unexpected exception document see log output maybe problem old new one time similar test case executed directly mule module project work fine similar issue mule,3
514,MULE-8061,Remove duplicate message creation from test cases.,remove duplicate message creation test mule several test code mule message creation add method test infrastructure reuse,8
515,MULE-8064,Variables created after a scatter and gather are null even when value was set.,scatter gather null even value set scatter gather null even value set scatter gather inside enricher problem project attached,5
516,MULE-8065,Change DefaultHttpRequester to receive a Configuration object instead of separated attributes for each configuration value,change receive configuration object instead configuration value connector method used configure instance configuration done every property setter must accept instead value reduce code duplication make code simple,5
517,MULE-8067,Decouple the extension-api from the concept of declaring or acting classes,extension concept acting class currently extension configuration operation concept acting class traditional implementation model class might always case two new,13
518,MULE-8068,Add tests to verify that extension api parsers support place holders,add verify extension support place validate validate property resolved,2
519,MULE-8069,Define a richer set of expression aware XSD types ,define set expression aware going make easier default every component define new reflect return example discus define always allow foo valid expression,8
520,MULE-8070,Jersey fails to retrieve cookie when running with new http module.,jersey retrieve running new module jersey retrieve running new module see mule module jersey,3
521,MULE-8072,Http Requester returns 200 instead of the actual request status code.,requester instead actual request status code proxy scenario service unavailable response received instead internal server error respect protocol reproduce deploy application make sure service proxy hit response status internal server error shown behaviour requester proxy reply status code message,3
522,MULE-8073,Merge appkit and Mule ESB Maven Plugin in a single repository and fix naming conventions,merge mule single repository fix naming two part early access beta shown one consolidated extension documentation display mule documentation display mule,8
523,MULE-8074,Fix flaky test AuthorizationCodeMinimalConfigTestCase,fix flaky test fix flaky test failure net read timed net native method net read net read apache io apache io apache io apache conn apache conn apache io parse apache apache conn apache protocol apache protocol execute apache execute apache execute apache execute apache execute apache client apache client execute apache client execute apache client execute apache client fluent request execute request mule module internal functional sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method model internal model run model internal evaluate internal evaluate internal evaluate evaluate evaluate evaluate evaluate evaluate evaluate evaluate evaluate evaluate evaluate evaluate evaluate internal run,8
524,MULE-8075,Be able to use CXF with the new HTTP connector,able use new connector make sure module used new module inbound outbound,13
525,MULE-8076,Write proposal for new splitters and aggregators,write proposal new new along past brown need write fill create proposal discus,5
526,MULE-8078,Backport MULE-7611 to mule 3.5.x,mule mule x mule bug related null fixed mule fix mule branch next bug fix release fix actually mule dependency,1
527,MULE-8079,Cast exception on the proxy http scenario.,cast exception proxy scenario running proxy scenario module small percentage shown exception,3
528,MULE-8086,File handlers are not closed after a Queue is disposed,file closed queue disposed per queue contract queue disposed storage freed however clearing storage file remain open number directory mule constantly checked p code consulting manager git,5
529,MULE-8089,Wrong attributes for TLS in OAuth config,wrong removed authorization grant need use ref instead,8
530,MULE-8092,"Email address dev@mule.codehaus.org bounces back in ""WARN org.mule.DefaultMuleMessage: setProperty(key, value) called with null value""",address dev mule back warn mule key value null value message enricher extract non existent property current assign flow variable following warning given address dev mule back please correct address remove stack trace look much worse warning remove message logged situation altogether warn removing project name receiver mule key value null value removing key removing key name please report following stack trace dev mule mule mule el context put mule el context put mule mule mule compiler mule ast mule execute mule compiler mule compiler mule mule el execute mule el mule el evaluate mule expression enrich mule enricher enrich mule enricher process mule execution execute mule execution execute mule execution execute mule processor chain mule processor chain process mule processor chain mule processor chain process mule processor chain access mule processor chain process mule execution execute mule execution execute mule execution execute mule processor chain process mule routing mule routing mule routing mule routing process mule execution execute mule execution execute mule execution execute mule processor chain mule processor chain process mule execution execute mule execution execute mule processor mule construct process mule execution execute mule execution execute mule execution execute mule processor chain mule processor chain process mule execution execute mule execution execute mule processor mule interceptor process mule execution execute mule execution execute mule execution execute mule processor mule processor process mule execution execute mule execution execute mule execution execute mule processor mule construct process mule execution execute mule execution execute mule execution execute mule processor chain mule processor chain process mule processor chain mule processor chain process mule processor chain access mule processor chain process mule execution execute mule execution execute mule execution execute mule processor chain process mule construct process mule execution execute mule execution execute mule execution execute mule processor chain mule processor chain process mule processor chain mule processor chain process mule processor chain access mule processor chain process mule execution execute mule execution execute mule execution execute mule processor chain process mule execution execute mule execution execute mule execution execute mule processor chain mule processor chain process mule processor chain mule processor chain process mule processor chain access mule processor chain process mule execution execute mule execution execute mule execution execute mule processor chain process mule transport mule transport mule transport mule transport mule transport mule transport process mule transport process mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule execution execute mule transport process mule transport process mule transport execute mule transport mule transport mule transport run mule transport run mule work run concurrent concurrent worker run thread run thread,1
531,MULE-8094,HTTP Listener with Basic Auth should return status code 401 when authentication fails,listener basic return status code authentication basic new module listener status code would better return like old example flow name listener ref path basic basic security filter realm mule realm mule security filter realm mule realm set value flow flow name inbound address mule security filter realm mule realm inbound set value flow first flow tag basic security filter realm mule realm mule security filter realm mule realm listener invalid authentication old second flow,5
532,MULE-8097,Hot spot in ServerAddress of HTTP Connector,hot spot connector host take return need improve since used every request,3
533,MULE-8100,Add MULE_REMOTE_CLIENT_ADDRESS property in the new HTTP connector,add property new connector transport variable address client inbound able detect request come proxy value x header used instead proxy mule need provide functionality new connector,5
534,MULE-8101,HTTP requester not sending query parameters when processing a redirect under HTTPS,requester sending query redirect check behavior request element new module location header query request contain reproduce check used twice manually process replace one call,8
535,MULE-8102,Upgrade schema versions to 3.6,upgrade schema upgrade schema,1
536,MULE-8103,The application logging configuration is not read or used.,application logging configuration read used logging mule doesnt use use default every time reproduce deploy attached mule instance wait default log matter configuration given behavior log file instead default one console log log mule log depending distribution,1
537,MULE-8104,HTTP Requester not removing previous inbound properties,requester removing previous inbound request inbound resulting mule message previous inbound property set request reproduce test proxy scenario flow listener request request mule message still inbound listener,3
538,MULE-8106,TCP Transport creating MULE_REMOTE_CLIENT_ADDRESS as outbound,transport outbound working studio team found outbound property rather inbound per way adapt way set property everywhere else mule blob main mule transport,3
539,MULE-8107,Default maxThreads is 128 when worker-threading-profile isn't present but 16 when it is.,default worker profile present title,3
540,MULE-8110,Http Listener Module Path Issue with path with wildcard and another hardcoded in the same port and with spaces in the path,listener module path issue path another port path two port one path collision enter listener path example flow path another flow path listener enter without path path consume go path similar previous case path path consume go path foo consume foo functional test inside system folder module,3
541,MULE-8112,ArrayIndexOutOfBoundsException when logging exceptions,logging sometimes logging exception thrown,1
542,MULE-8113,Tests Infrastructure modules build warning,infrastructure build warning running validate mule infrastructure module get warning declaration jar mule pom scanning warning warning building effective model mule mule infrastructure jar snapshot warning build must unique found duplicate declaration apache jar mule mule snapshot dev mule ce pom line column warning warning highly fix threaten stability build warning warning reason future might longer support building malformed warning builder apache internal builder thread count building mule infrastructure snapshot enforcer enforce enforce version mule infrastructure build success total time finished final memory,1
543,MULE-8114,Change IO strategy in HTTP requester,change io strategy requester use outbound part new connector exchange pattern always request response sense use different thread worker process request,3
544,MULE-8115,CXF proxy test seems to be slower with the new http module than with the http transport.,proxy test new module transport proxy flow file minute proxy flow new module,8
545,MULE-8116,Error in the XML Parser of the HTTP Module when the Header tag is used with the Error Response Builder,error parser module header tag used error response builder exception throw error response builder exception parser defined header context error response builder,3
546,MULE-8117,StringIndexOutOfBoundsException when requester receives GET with wrong body,requester get wrong body sending get content type application x form incorrect form body empty response due reproduce run following command configuration curl g data hello curl empty reply server,3
547,MULE-8118,Max connections exceeded in the outbound part should block instead of failing,outbound part block instead failing running proxy scenario concurrent fail due limit parameter set default limit configuration removed requester issue probably listener also core log exception found glassfish grizzly transport warning set true net invalid argument sun net native method sun net net sun sun sun glassfish grizzly transport glassfish grizzly transport glassfish grizzly transport connected glassfish grizzly transport glassfish grizzly transport glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly run glassfish grizzly worker glassfish grizzly worker run thread run thread glassfish grizzly transport warning set true net invalid argument sun net native method sun net net sun sun sun glassfish grizzly transport glassfish grizzly transport glassfish grizzly transport connected glassfish grizzly transport glassfish grizzly transport glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly glassfish grizzly run glassfish grizzly worker glassfish grizzly worker run thread run thread,8
548,MULE-8123,Jetty http.context.path inbound property has a different value in 3.6 compared to 3.5,jetty context path inbound property different value jetty transport setting context path inbound property different value given following address request address request console index get context path console index value context path behavior one,5
549,MULE-8124,Resource Not Found in HTTP should return a body with a clear message,resource found return body clear message module valid port hit listener,3
550,MULE-8127,HTTP Listener Module is not adding the WWW-Authenticate header field in the response ,listener module authenticate header field response send bad basic authentication response listener authenticate header field case send authentication header credential authenticate header field understand section server add authenticate header field,5
551,MULE-8129,HTTP Listener config throws NPE when a request is received but no listener is referencing the config,listener request received listener listener listener request received port thrown server reproduce add listener listener name host port run hit browser,3
552,MULE-8130,Null pointer exception on the first request causes the listener to close the connection.,null pointer exception first request listener close connection loading application first request due exception connection probably listener socket close exception,5
553,MULE-8132,HTTP listener not setting exception payload.,listener setting exception scenario exception thrown calling listener exception get null test found,2
554,MULE-8133,Log separation doesn't work after upgrading to log4j 2.1,log separation work change application never load configuration practice log separation disabled even though separate logging context,3
555,MULE-8134,JUL loggers are not bridged to log4j2,bridged like jersey grizzly logging bridged treatment,3
556,MULE-8139,Thread names are i) lacking app prefix ii) duplicated between http inbound and outbound,thread prefix inbound outbound checked issue per logging issue possibly also bad practice repeat thread,3
557,MULE-8142,HTTP Listener is storing only the first part of a MultiPart request as attachment,listener first part request attachment given following request code given description barcelona badge image mule module expect body put badge code first part description inbound instead listener failing test listener blob mule module test mule module passing test blob mule module test mule module class test question,8
558,MULE-8144,Cannot add ContextResolver in Jersey Module,cannot add jersey module trying add context resolver mule anything reproduce attached project run clean test mule version snapshot current value see fail use,5
559,MULE-8146,Grizzly thread leaks,grizzly thread running ce test suite see grizzly piling point time suite almost gigantic amount idle flakiness even build host allocate additionally concern actually stopped application live container please trace fix leak verify survive application,8
560,MULE-8147,Support doc/literal with multiple message parts in ws consumer,support doc literal multiple message consumer consumer support doc literal web multiple message inside note since consumer body soap message wrapper element around message,13
561,MULE-8148,WS Encryption support for WS Consumer,encryption support consumer support security encryption consumer,8
562,MULE-8149,WS Security Signature support for WS consumer,security signature support consumer support security signature verification consumer,8
563,MULE-8150,HTTP Connector OAuth Implicit Credentials,connector implicit need support implicit new connector,8
564,MULE-8151,Malformed responses when Jersey sends a chuncked response,malformed jersey response jersey response correctly formed last one correctly result response,5
565,MULE-8156,Create examples for HTTP module documentation,create module documentation create include documentation new module,13
566,MULE-8157,It isn't possible to set the module HTTP Listener Config and an Oauth Provider in the same Port,possible set module listener provider port mule provider use transport set port provider module also problem change port provider overlap deploy go error address already use stop mule,13
567,MULE-8159,java.lang.IllegalStateException: Only owner thread can write to message still occures with http module,owner thread write message still module,5
568,MULE-8160,100% errors with http listener under high concurrency,listener high concurrency concurrency transport jetty none,8
569,MULE-8162,HTTP listener fails with NPE when the message is filtered out,listener message following failing fail message error mule module internal listener build mule module snapshot jar snapshot mule module internal listener mule module snapshot jar snapshot mule execution mule core snapshot jar snapshot mule execution mule core snapshot jar snapshot,5
570,MULE-8163,"Requests randomly fail (1 in 1M) with NPE, even at low conconcurrencies e.g. 50",randomly fail even low e g around time million request due null pointer exception future null instead valid response class line mule module internal request grizzly send response future get,8
571,MULE-8165,Spike on execution model of extensions api,spike execution model make execute,13
572,MULE-8166,Make a Spike on consolidating all mule registries into a Spring one,make spike mule spring one make spike mule spring one,13
573,MULE-8167,Remove byte as a DataQualifier,remove remove,1
574,MULE-8169,Refactor transport discovery for OSGi,transport discovery current transport discovery mechanism available searching service must work container transport discovery follow white board model transport service used knowledge would enable test running container able properly create mule context,8
575,MULE-8170,Redesign context builder discovery for OSGi,redesign context builder discovery current context builder discovery mechanism available searching service must work container transport discovery follow white board model context builder service used knowledge would enable test running container able properly create mule context,8
576,MULE-8172,Cannot log to application log for a failed deployment,cannot log application log deployment install latest snapshot build create application attached start bin mule agent false deployment problem trying log application log see attached log,8
577,MULE-8173,Add protocol attribute to listener-config and request-config to improve usability,add protocol attribute listener request improve usability currently difficult user configure listening sending way currently context element empty sending request case use default inside listener de request element straightforward user working know protocol either despite use studio idea add protocol attribute default value listener request listener user protocol validate user put user protocol validate user provided least request user protocol value validate user put user protocol create default implicitly default selected port used default selected port used default usability studio user much easy way find define use since going main configuration section listener request user see hint content assistant pick protocol right listener element request element new behaviour reason support empty context element rebuild current transport ideally reuse mechanism idea protocol attribute would case add support empty context,5
578,MULE-8176,Deprecate HTTP transport,deprecate transport deprecate transport,5
579,MULE-8177,HttpListener ParameterMap should behave as a Map,behave map map string string query post problem currently parameter map mutable interface used user special method used parameter collection comply map interface map string string,3
580,MULE-8178,Default HTTPS configuration in requester not working correctly,default configuration requester working correctly protocol configuration request default context factory registry,3
581,MULE-8199,Remove Maven warnings,remove recently issue mule build dependency little research found declaration jar root problem appear building module building ancestor distance avoid kind must ensure warning,8
582,MULE-8180,HTTP Listener fails during initialization inside batch,listener inside batch listener inside input batch job batch batch job manually initialize injection input listener point bean registered registry bootstrap null pointer listener,5
583,MULE-8181,Problem sending outbound attachments in HTTP requester,problem sending outbound requester sending request requester part file corresponding attribute beginning part transfer binary request invalid use case test file box example test replace dev token parent folder id request name host box port protocol flow name test set attachment value quot name quot quot test quot quot parent quot quot id quot quot quot application set attachment test value test content text plain request ref path content method post request builder header authorization value bearer request builder request flow requester request following format post content host authorization bearer connection keep alive accept user agent content type form data boundary content length content disposition form data name content type application content transfer binary name test parent id content disposition form data name test test content type text plain content transfer binary test content problem part sent file part contain attribute transfer binary postman following work correctly content disposition form data name name test parent id,8
584,MULE-8184,HTTP Listener Server should return Method not supported,listener server return method least one listener support given method status code method return currently,5
585,MULE-8185,Change the AsyncCompletionHandler in the HTTP requester to use a static logger,change requester use static logger used requester logger instance variable change use class variable avoid loading logger logger factory time request sent request,3
586,MULE-8188,"Mule starts when a request element has host/port undefined, only failing when request is used.",mule request element host port undefined failing request used fail,3
587,MULE-8189,Improve HTTP listener logging for usability,improve listener logging usability mule log show host port path mule listening important understanding might going working transport also error related available take account otherwise like make sense occur code warn module echo worker mule module internal listener listener found request warn module echo worker mule module internal listener available code,3
588,MULE-8197,Listener response streaming only returns part of body.,listener response streaming part body edit test case use body size begin fail mule module functional listener,5
589,MULE-8201,"Exception in HTTP listener when path=""/"" and basePath=""/""",exception listener path listener path listener exception thrown request,3
590,MULE-8202,HTTP requester not adding the reason phrase in the response,requester reason phrase response requester inbound property status code response property reason phrase currently way getting reason phrase response analyze sense add another inbound property reason phrase status code also include reason phrase failing due invalid status code response useful consuming rest add information reason phrase error status code response,5
591,MULE-8205,Listener should respect keep-alive with HTTP 1.0 and disable chunking.,listener respect keep alive disable header response mule connection close always sure officially sure header affect,8
592,MULE-8206,"Inconsistent implementation of streamingMode=""NEVER"" between listener and requestor.",inconsistent implementation never listener number tested even never still used mind auto mode decided use based type presence mode never never otherwise misleading hand request currently exception scenario update auto content length header present else delete transfer header present log always delete content length header log never delete transfer header log,5
593,MULE-8209,Mule Integration QA build is failing because of wrong sxc dependency version,mule integration build failing wrong dependency version integration module failing trying retrieve version,3
594,MULE-8210,Support parameter grouping in Configurations and Operations,support parameter grouping group frequently used together sense treat group already directly group preferred rather top level object enable operation code extension public class private public class parameter private string color parameter optional private string mode private string owner code outcome code configuration two color mode one optional configuration attribute class another field also way annotation applied class holding code public class private operation public void hello string message operation public void string message code case three message color mode last use case annotation parameter class code public class parameter private string color parameter optional private string mode private code last example configuration operation augmented extra sum meaning model contain reference fact inside field must bean property ie need matching field name,8
595,MULE-8212,Cleanup the @Operation annotation parameters,cleanup operation annotation operation parameter name argument remove since directly consistency enforce annotation also longer used,1
596,MULE-8213,Move packages on annotations module from org.mule to org.mule.module.annotations,move module mule mule module module bundle must use different module mule prefix mule core,3
597,MULE-8214,Moving packages on spring-config module from org.mule to org.mule.module.springconfig,moving spring module mule mule module module bundle must use different spring module mule prefix mule core,3
598,MULE-8215,Write spec for validations extension,write spec extension write validate spec new extension module validation,8
599,MULE-8220,Build number Maven plugin should be activated always,build number always currently build number release profile ran,3
600,MULE-8224,Remove Unused Scripts,remove unused need see still used remove groovy groovy groovy groovy groovy groovy groovy groovy groovy groovy sh sh sh groovy groovy groovy build sh sh sh sh sh sh sh,5
601,MULE-8229,Fail to expand properties when using property placeholder shared in a domain,fail expand property domain deploy application domain put domain domain root bin mule mule flow actual mule start port invalid value port note put domain file domain root directory domain class found,5
602,MULE-8232,Core extension dependencies are not initialized in order,core extension order core order instead order determined,1
603,MULE-8233,Move tests/functional tests to tests/integration,move functional integration functional test harness,3
604,MULE-8234,Do not publish test-jar for any module that is not test harness,publish test jar module test harness publish test source code need distribute test except test harness,8
605,MULE-8235,Remove functional-tests jar from distributions,remove functional jar validate community support,5
606,MULE-8236,Integrate Mule ESB Matchers,integrate mule test pas fail test error description verify similar one yet documentation,13
607,MULE-8239,Supported and recommended JRE version should be at least 1.7.0_60,version least mule groovy indy according groovy groovy support known lower increase,1
608,MULE-8240,Allow extension components to extend existing functionality,allow extension extend functionality operation part specific substitution group substitution specific concept concept might necessary need mechanism denote extensibility go beyond still type related purpose two new extensible given type extensible another extension mean type extension functionality point view annotation optional string alias attribute allow better experience generating type class annotation used class method affected part substitution group defined extensible type type argument annotation mandatory type extensible,3
609,MULE-8241,Allow restriction on which types of operations can be nested,allow restriction currently use type however schema type message processor necessary limit specific new annotation type class type used annotation extensible generate specific group extensible type group operation,5
610,MULE-8242,Rename extensions -> extension in java package name,rename extension package name also better,1
611,MULE-8248,OAuth authentication code doesn't fail when access token is null,authentication code fail access token null consuming response code returned according log match response code note success status code avoid exception tested see attached,5
612,MULE-8253,Spring Spike part II: Take lifecycle away from Spring,spring spike part take away spring continue spring registry spike time try take control away spring,8
613,MULE-8254,Spring Spike part III: Make a fast registry for tests,spring spike part make fast registry continue spring spile time make fast registry,8
614,MULE-8257,"The changes in MULE-7742 impacted in performance, a better solution should be used.",mule impacted performance better solution used review mule previous victor romero,13
615,MULE-8260,Deprecate org.mule.util.scan classes in Core in order to support Java 8,deprecate mule scan class core order support current version fully compliant need deprecate use look replacement,5
616,MULE-8264,Support TLS SNI Extension in Http OutboundEndpoint,support extension send socket extension socket rather get,5
617,MULE-8265,Test support for TLS SNI Extension in Http Module Requester,test support extension module requester currently also review listener support,8
618,MULE-8267,Mule 3.6 HTTPS Request Connector does not validate certificate presented by remote server,mule request connector validate certificate remote server server certificate,8
619,MULE-8270,HttpRequester not configuring TLS cipher suites and protocols,cipher requester new module restricted cipher,8
620,MULE-8273,Document new HTTP Connector,document new connector add documentation connector,5
621,MULE-8274,Discuss how to: Mule Test Harness should include Mule jars in test classpath,discus mule test harness include mule test user mule project mule way make include one possible solution make include mule distribution dependency scope way transitive would included running,5
622,MULE-8277,OAuth2 postAuthorize() with an expired token fails even if token was refreshed,token even token box connector method one connector one connector access token able refresh access token token exception processor invocation fail believe issue found following method mule security string,1
623,MULE-8278,"HTTP Listener does not handle ""Expect: 100-Continue"" (RFC 2616) header correctly",listener handle expect continue header correctly cause depending scenario latency overhead,8
624,MULE-8282,"401 response received, but no WWW-authenticate header was present",response received authenticate header present searching since last week figure wrong matter tried still error console testing connector twitter rest testing chrome postman rest client postman client working fine posting status update however mule error even added authenticate authorization call connector tried header well still everything note get working postman rest client connector tried posting status update postman successful connector,5
625,MULE-8284,Http Listener allows inexistent keystore,listener inexistent create listener mule file validate file try attached create like alias mule mule engineering l ba st ba c ar,5
626,MULE-8287,Allow cipher suite and protocol configuration per connector,allow cipher suite protocol configuration per connector cipher suite configuration done default mule server need way allow per connector configuration use connect legacy vulnerable cipher suite vulnerability want allow cipher suite internal security policy need use particular set cipher publish need consume external different cipher internally,5
627,MULE-8486,Allow to set certificate alias in keystore configuration,allow set certificate alias configuration multiple file need provide mechanism pick one context element done review likely certificate alias alias optional attribute must used element multiple alias defined define pick,3
628,MULE-8288,Disable SSLv3 by default on FIPS 140-2 scenario,disable default scenario file restrict default wrapper default,1
629,MULE-8290,HTTP static resource component fails with HTTP listener,static resource component listener static resource component new listener component extract correctly listener path define resource return,5
630,MULE-8291,Client credentials does not fail if it could not retrieve access token,client fail could retrieve access token client start application fail mule able retrieve access token additionally logging information must added,5
631,MULE-8292,HTTP Listener doesn't validate clients,listener validate trust store listener validate client certificate reproduce running curl k code version mule schema mule schema mule schema mule core doc schema mule documentation spring schema version instance schema schema spring current schema mule core schema mule core current mule schema mule schema mule current mule schema mule schema mule current mule listener name protocol host port doc name listener configuration context trust store path password key store path password context listener flow name listener ref path doc name set value message received new date doc name set flow mule code,5
632,MULE-8295,Upgrade to grizzly 2.3.19,upgrade grizzly see multiple bug plus two support box net browse grizzly mechanism limit size send queue direct memory use net browse grizzly,8
633,MULE-8297,Upgrade CXF to 2.7.15 version,upgrade version mule need run current major version support move version need define provide possible backwards compatibility use new version,13
634,MULE-8298,Upgrade Spring to version 4.1,upgrade spring version order support need move version spring,8
635,MULE-8301,Upload 3.6.0 javadocs,site,5
636,MULE-8303,ClassCastException when setting a MEL expression in the config-ref of a Connector's call,setting mel expression ref connector call mel expression set ref connector call object store user operation user following message message invoke message type code exception stack string cannot cast mule security mule processor null invoke message type mule mule processor site mule root exception stack trace string cannot cast mule security mule processor process mule execution execute mule execution execute set level logging verbose true everything believe issue found following method mule processor process line cast without string method verify line,5
637,MULE-8304,It is not possible to define more than one keystore/truststore,possible define one interfere reproduce following scenario two consume service one server certificate one without first flow work second one fail currently work correctly request name protocol host port context trust store path password context request flow name request ref path method post flow request name protocol host port certificate test certificate verification request flow name request ref path method post flow,5
638,MULE-8368,Modify substitutableInt restriction to allow APIGateway extension language ,modify restriction allow extension language gateway extension language composed language extension extension cannot used port property listener request restriction actual restriction pattern value gateway language extension pattern value,1
639,MULE-8307,HTTP requester throws timeout errors with POST request,requester post request related expect continue header grizzly found post request bug also attached file proxy gateway blob master proxy proxy change method get instead post get error able reproduce easily error worker mule exception message error sending request message type code exception stack null concurrent glassfish grizzly sync null error sending request message type mule mule module internal request site mule root exception stack trace concurrent glassfish grizzly sync glassfish grizzly get client grizzly get set level logging verbose true everything,13
640,MULE-8312,HTTP requester always add a / at the beginning of the request URI,requester always add beginning request requester request path something generate request something generating something instead,5
641,MULE-8318,WS consumer not evaluating flow vars in the serviceAddress when used with the new HTTP connector,consumer flow used new connector consumer mel property since new connector used default mel work related mule message transport work outbound call use lost reproduce modify use flow instead inbound property,5
642,MULE-8325,Review and merge MULE-7588,review merge mule review merge mule,5
643,MULE-8326,write a spec on new lifecycle and registry consolidation,write spec new registry consolidation write circulate spec mule,8
644,MULE-8328,HTTP delete body is not allowed,delete body able call delete verb mule connector body,5
645,MULE-8330,Improve Jenkins email notifications to add the info about who made the last commit ,improve add made last commit mail failure message commit launch build,3
646,MULE-8331,Application Plugins (Cloud Connectors) support for external dependencies,application cloud support external user like use connector folder able use external cannot shipped inside connector,8
647,MULE-8332,Fix Mule ESB Maven Tools testing for apps using domains.,fix mule testing snapshot right done yet need modify domain,3
648,MULE-8338,HTTP listener fails when receiving empty request with content type x-www-form-urlencoded,listener empty request content type x form post request content type application x form empty body sent listener response received flow executed inside listener flow executed mule message,1
649,MULE-8341,Domain redeployment fails with zip file closed,domain redeployment zip file closed redeploy domain zip file closed trying reload class,5
650,MULE-8343,Review and update classloading documentation,review update documentation documentation mule documentation display current control mule accurate date missing like application new domain,5
651,MULE-8346,HTTP Request returns 401 when given correct authentication,request given correct authentication prospect able connect web service digest listener could connect class none following combination worked connector realm realm realm used reproduce error digest user user password port realm returned unauthorized,8
