,issuekey,title,description,storypoint
1819,DM-3142,Port HSC optimisations for reading astrometry.net catalog,port reading astrometry net astrometry net used production quite large currently must read order determine component make loading quite slow e g sec sec process image code information making load much faster code following make astrometry faster browse floating point exception astrometry browse faster construction astrometry net browse assertion failure astrometry net browse astrometry code mean directly cherry pick code yet think main structure remains approach copied without much effort,3
1820,DM-3144,Audit and improve warm-start configuration options,audit improve warm start configuration many command line particularly high level based moving side typically reuse intermediate data find disk rather regenerate default suite configuration control behavior faster aborted produce would consider surprising ran new version pipeline nothing default behavior task also need guarantee warm start always exact single consistent run believe currently case finally put configuration somewhere main task control done hence checked output data running probably require new mechanism perhaps second class associated task affect without affecting first step issue,8
1821,DM-3146,Purchase transceivers for use by AURA,purchase use aura cisco extra long distance,5
1822,DM-3147,Install switches and transceivers on Pachon and Tololo,install buy deploy,8
1823,DM-3148,Configure switches for AURA tenants,configure aura switch configuration use individual aura,8
1824,DM-3151,CI validation of lsstsw's repos.yaml,validation sort automatic lint check file desirable due length time full test possible cobble sanity checker together run travis,1
1825,DM-3153,meas_base still uses eups in tests,still centroid determine location data file used test need fixed use location relative test file,1
1826,DM-3154,meas_astrom still using eups in tests,still available closer look seem easily fixable run without seem locate effectively location test file path astrometry net test data within directory setup path since table empty equivalent simply environment variable directly path sub directory making change one work change rest,2
1827,DM-3155,W16 Qserv Release and Testing,release testing epic related building testing along related documentation note testing involve running scale le monthly ensure broken anything per month,23
1828,DM-3158,Data Distribution + Qserv,nan,75
1829,DM-3160,Improve name and default value of MeasureApCorrConfig.refFluxAlg,improve name default value name since flux field name prefix default instead thus giving reasonable radius instead one ridiculously small handled slipped,1
1830,DM-3161,Implement MySQL-based KVInterface,implement based story based implementation implementation done c exposed python layer,12
1831,DM-3162,Extend KVInterface - add support for updates,extend add support facade currently support story support basic,4
1832,DM-3163,CSS/QMeta interaction in czar,interaction czar currently notion taken per query query done query ensure table used running query never query running,10
1833,DM-3164,S17 Fine-tune Data Access Interfaces,nan,15
1834,DM-3167,Install the LSST Stack on loaned laptop ,nan,5
1835,DM-3170,Qserv Release and Testing,release testing epic related building testing along related documentation note testing involve running scale le monthly ensure broken anything per month,9
1836,DM-3171,X16 Qserv Refactoring,nan,29
1837,DM-3172,Accessing the current obs_decam package ,current package non official package data blindly,14
1838,DM-3173,In CalibrateTask if one disables psf determination then aperture correction will fail,one determination aperture correction fail default aperture correction source flag decide source acceptable use measuring aperture correction determination disabled flag never set aperture correction fail complaint,1
1839,DM-3174,"CalibrateTask instantiates measureApCorr, applyApCorr and photocal subtasks using the wrong schema",wrong schema initial schema instead final schema normally would matter since aperture correction aperture flux radius option may provide option case three final schema since ever run final schema several run initial final schema continue,1
1840,DM-3175,Build 2015_08 Qserv Release,build release see confluence display release procedure recipe,1
1841,DM-3176,Build and Test 2015_09 Qserv Release,build test release see confluence display release procedure recipe,3
1842,DM-3177,Build and Test 2015_10 Qserv Release,build test release see confluence display release procedure recipe,3
1843,DM-3178,Build and Test 2015_11 Qserv Release,build test release see confluence display release procedure recipe,3
1844,DM-3179,Build and Test 2015_12 Qserv Release,build test release see confluence display release procedure recipe,3
1845,DM-3180,Build and Test 2016_01 Qserv Release,build test release see confluence display release procedure recipe,3
1846,DM-3181,Build and Test 2016_02 Qserv Release,build test release see confluence display release procedure recipe,1
1847,DM-3182,Aperture correction not applied for some measurements,aperture correction applied aperture correction need applied every time measurement run first measured aperture correction applied example information final measurement run probably best done code apply aperture correction,5
1848,DM-3183,CalibrateTask instantiates some subtasks with the wrong schema,wrong schema wrong schema particular astrometry final schema run run final schema one way cause may data measure aperture correction e g may contain one tiny radius aperture flux came light running stack,1
1849,DM-3185,Investigate workflow for OpenStack via Python scripts,investigate via python investigate use python work start configure use example build test initially working intend test nebula system becomes available type work previous epic continue within context,12
1850,DM-3186,Add PT.12 Filter/Science_Ccd_Exposure tables to extend test query coverage,add filter table extend test query coverage filter table missing data next query tested code join source filter select specific filter region dev dev select source join object join filter u variability code thing,4
1851,DM-3188,Fix UDF for case01 query: 3005_orderByRA.sql,fix query query code bash host port user batch e select object code nothing whereas code select object code use index,6
1852,DM-3189,"Remove _chunkId, _subChunkId column from case02:Object table",remove column object table internal input data example work check also test data set remove suffix related broken query,4
1853,DM-3190,Document deprecation of DecoratedImage,document deprecation according discussion quote bosch strongly though quote news certainly reflected least obvious place web,1
1854,DM-3192,Re-implement watcher based on new CSS implementation,implement watcher based new implementation current watcher implementation bin watcher based direct watching via kazoo implement based watcher need support watch mechanism done via polling mechanism synchronous,8
1855,DM-3193,Audit existing test and development system,audit test development system document test development connected,3
1856,DM-3194,Fix cluster install procedure and improve docker support,fix cluster install procedure improve docker support document update cluster release see cluster deployment,1
1857,DM-3196,makeWcs() chokes on decam images in 10.1,could process completion whether read correctly different question see suspect change behavior related repository data code reproduce reproduce tar size attachment document representation community pipeline courtesy please advise ticket made code id visit calibrate false calibrate false calibrate name false clobber loading file override file exist input none output none loading registry registry registry visit warning stripping projection ra fatal visit file image line void image setup structure status invalid parameter value setup structure status invalid parameter value recent call last file python pipe base line result task run file python pipe base timer line wrapper self file python line run mi file python persistence line subject self file python persistence line self self file python persistence butler line lambda file python persistence butler line lambda location file python line file python image line return file image line void image setup structure status invalid parameter value setup structure status invalid parameter value code,2
1858,DM-3199,Standardize Qserv install procedure: step 1 build docker container for master/worker instance and development version ,standardize install procedure step build docker container master worker instance development version could used parallel remove one look serf consul see confluence improve doc index run multiple different run data,8
1859,DM-3202,Include reference magnitude errors in PhotoCal,include reference magnitude task currently reference lead reference measured relatively little overlap otherwise disagree trustworthy source,3
1860,DM-3204,W16 Data Access and Db Release Documentation,data access release documentation write release documentation covering data access work,5
1861,DM-3205,Revisit cost of replicating non-partitioned tables on all nodes,revisit cost non partitioned table revisit size non partitioned table cost worker,4
1862,DM-3206,Estimate I/O load for non-partitioned tables,estimate load non partitioned table estimate realistic io load user non partitioned table consider whether might hot maybe small subset exposure used often maybe worth across worker serve rest one file system,6
1863,DM-3207,Experiment with CONNECT engine for non-partitioned tables,experiment connect engine non partitioned table idea store non partitioned table server bring worker connect engine story exploring would work potential,10
1864,DM-3209,Add debugging for astrometry.net solver,add astrometry net solver able matching able source distorted source reference pull request add,1
1865,DM-3212,Query Coverage,nan,28
1866,DM-3213,Get ImageDifferenceTask running again,get running run seen far related measurement overhaul ticket capture one get running appropriate epic,10
1867,DM-3214,ChebyshevBoundedField should use _ not . as field separators for persistence,use field persistence instead field table persistence old way unfortunately reading older table situation unit test failure brought older version table read open question whether fix part conveniently test problem though intentionally separately case new test former case happy work finish many thanks bosch problem,1
1868,DM-3215,Begin drafting specification document for the Level 1 System,begin drafting specification document level system alt august,50
1869,DM-3216,Initial work to process DECam data with LSST stack,initial work process data stack fang august,80
1870,DM-3217,Extrapolate to the current document ,extrapolate current document use context also site telescope group picture structure believe consensus four cake service design budget availability service transition work charge system service delivery work running system work providing facility hardware also ability interact ea still working master,8
1871,DM-3218,unable to create public images,unable create public returned image marked public,1
1872,DM-3223,Improve czar-worker communication debugging,improve czar worker communication add make easier communication particularly record source message remove extraneous,2
1873,DM-3224,Document setting up multi-node Qserv and running integration test,nan,4
1874,DM-3227,openstack API endpoint is broken,broken similar referral returned code nebulous code fundamentally attempt use one step past keystone example response code date mon server apache vary x token x distribution x request id content length content type application access token id tenant description null true id name nebula region nebula id nebula type image name glance nebula region nebula id nebula type compute name nova nebula region nebula id nebula type network name neutron nebula region nebula id nebula type identity name keystone user id name user name code,1
1875,DM-3228,evaluate NCSA OpenStack against SQRE requirements and provide feedback - part 1,evaluate provide feedback part see also confluence action title nebula,2
1876,DM-3230,"Refinement, restatement of DM facilites and functions ",refinement restatement detailed refinement initial version word document moving confluence make model accessible scrutiny top level functional physical breakdown exist transferring functional breakdown word confluence place request simple citation package lira perfect,10
1877,DM-3232,Potential talk for All-Hands,nan,1
1878,DM-3233,Potential talk for nsf cyber summit,nan,1
1879,DM-3234,Collab. with Ron Lambert and Oliver W.,nan,2
1880,DM-3237,Fix problems with no-result queries on multi-node setup,fix result node setup like select object id non existent id map chunk select non existent id chunk special chunk build error unable write file multiple exist code,1
1881,DM-3239,Build a demo system for camera team to use the Firefly external task launcher,build system camera team use firefly external task launcher code launch external task firefly server see order facilitate development group camera team need simple example show connect front extension external task server side,10
1882,DM-3240,Support to the camera team development,support camera team development need someone attend weekly meeting group camera team discover answer going effort,10
1883,DM-3241,Create images for the mask bits at server side,create mask server side extension indicate mask order overlay primary image need turn mask set task take input output set bit bit different color,20
1884,DM-3242,a simple demo version to use Firefly in iPython notebook,simple version use firefly notebook want build simple version firefly work notebook make easier try firefly visualization python,10
1885,DM-3243,Include polygon bounds in CoaddPsf logic,include polygon logic port browse original description class use polygon bounding added exposure,1
1886,DM-3245,Add support for passing query classification info from user to czar,add support passing query classification user czar need able pas information user query type sync require parser,8
1887,DM-3246,Add support for async query results,add support query modify support send query right place instead proxy story simply use reasonable default location send later extend make,10
1888,DM-3247,Add support for configuring async queries,add support extend configuration allow specify b apply purging old note need think purging immediately obvious would make sense,5
1889,DM-3249,Revisit and document user-facing aspects of async queries,revisit document user facing outline affecting discus team document like status query purging probably need think,8
1890,DM-3253,Unify KVInterface python and c++ interfaces,unify python c swig c based implementation,8
1891,DM-3254,FY18 Qserv Health Verification Tool,health verification tool need tool running like whether loaded,79
1892,DM-3255,Prepare and implement RFP for DWDM devices,prepare implement prepare implement,10
1893,DM-3256,Fiber path Gate to pachon,fiber path gate discussion fiber path,5
1894,DM-3257,Port flux.scaled from HSC,port flux scaled browse flux scaled flux within circular aperture set size scaled factor fiducial calibration flux,2
1895,DM-3258,CoaddPsf.getAveragePosition() is not a valid position,valid position port browse aggregate two related minor default true average properly weighted consistent data included whether source image,1
1896,DM-3259,Define polygon bounds for CCDs based on vignetted regions,define polygon based port browse original issue description set polygon added cover non probably done camera specific location note contrary description functionality included,1
1897,DM-3261,Fix problems in xrootd discovered in multi-node qserv tests,nan,15
1898,DM-3262,Explore how to run multi-node tests,explore run node testing code often enough node environment led many past two since last run large scale test simple developer run node test story work related understanding run integration test node,4
1899,DM-3263,W16 Make Query Cancellation Robust,make query cancellation robust clear code responsible query cancellation need prematurely rushed leave particular code subtle need solve,49
1900,DM-3264,Audit & cherry-pick HSC-1126 fixes,audit cherry pick browse number unrelated bug given nature ticket immediately clear might already ported apply code might still queue merger need dig ticket ensure everything properly,2
1901,DM-3265,add task to meas_astrom to fit an aribtrary WCS with a TAN-SIP WCS,add task fit tan sip sometime past wrote method take arbitrary approximate implementation tan sip formalism method currently utility function unit test issue promote method full fledge task,2
1902,DM-3266,Reconfigure Openstack systems,,22
1903,DM-3345,Administrative - 7-2015,nan,2
1904,DM-3346,Networking support of Openstack efforts,nan,2
1905,DM-3347,assertWcsNearlyEqualOverBBox and friends is too hard to use as a free function,hard use free function similar elsewhere written first argument fine use unit hassle use free user must provide argument though need trivial class fail self method worse minimal requirement technically providing simple mock test case unsafe two document fact need support fail self clear safely use free allow none case raised even easier use free,1
1906,DM-3348,Include translation of aliases in measurement calibration,include translation measurement calibration calibrate measurement include transferring original measurement include transferring may involve original refer explicitly raw e might become,3
1907,DM-3349,Add test case for ExposureRecord::contains,add test case ported ability take account associated whether point within exposure functionality adequate unit test,2
1908,DM-3351,Reproducing errors of the current obs_decam package,current package learning stack development stack need incorporated package keep package date hence learning process used fix branch u move,2
1909,DM-3352,Study basic afw ,study basic learn basic operation aft package handling table,6
1910,DM-3353,Management until end july 215,management end system development lead alt deal management group providing review review procurement contract prose input management gain design decide prototype refinement analysis restatement manage project management people,10
1911,DM-3354,Read in the FITS cube that Herschel project produced,read cube project produced need able read cube project need support guide effort code generic enough non data,2
1912,DM-3355,Support the FITS cube reader,support cube reader need able read cube project need guide effort code generic enough non data,1
1913,DM-3356,Fix Firefly build script so it'll work with latest version of gradle,fix firefly build script work latest version firefly build failing version minor declaration fixed,1
1914,DM-3357,Margaret's mgmt. activities in July,nan,30
1915,DM-3358,Add mysql-based test to multi-node integration test,add based test node integration test moment node integration test node run plain thus validate story run test czar compare,5
1916,DM-3359,Investigate jenkins creating a container per job,nan,2
1917,DM-3362,Run large scale tests,nan,8
1918,DM-3363,Debug problem with joins in multi-node tests,problem node seen quote select id ra object source quote cluster hung send new czar show czar log get join work least czar work,4
1919,DM-3364,Analyze qserv performance / KPIs,nan,5
1920,DM-3365,Explore Qserv authentication and authorization,nan,8
1921,DM-3366,Produce Data Access & DB team S15 Release docs,produce data access team release complete confluence display summer release confluence display summer release,4
1922,DM-3367,Add multi-process python runner script for Galaxy Shear Experiments,add process python runner script galaxy shear current runner bash good excuse except easy implement since need better parameter python script,2
1923,DM-3368,Port HSC MPI driver for single-visit processing,port driver single visit transfer script new package stack calling new package set stone probably rename either driver script task agree lack consistency historical artifact side think time change,6
1924,DM-3369,Port HSC MPI driver for coaddition,port driver port driver stack new package process remove inclusion instead run detection background subtraction think might time consider task well find little unfortunate use everywhere else stack,4
1925,DM-3370,Port HSC MPI driver for multi-band coadd processing,port driver band port driver band new package,4
1926,DM-3371,Port HSC --rerun option for CmdLineTask,port rerun option port side rerun option work option side past met resistance strictly necessary since found extremely convenience side think much worth,4
1927,DM-3372,"Port, replace, or defer HSC-side provenance of EUPS products",port replace defer side provenance pipeline setup identical output directory way configuration checked implementation bit messy strictly necessary clear port wait better implementation provided process team least question,6
1928,DM-3373,Port HSC code for generation of calibration products,port code generation calibration port code building calibration bias,6
1929,DM-3374,add realistic Footprints to measurement code,add realistic measurement code current measurement code galaxy shear full postage stamp bounding box footprint need use realistic want run probably running somehow combining input based already measurement code,4
1930,DM-3375,Test shear bias vs. CModel region.nGrowFootprint,test shear bias region one piece code fit region size via used grow original detection footprint test parameter shear input shear decrease eventually plateau want find point see parameter fit region area shear threshold may necessary make small modification code output fit region area complete test,4
1931,DM-3376,Test shear bias vs. CModel region.nInitialRadii,test shear bias region like testing region parameter instead parameter fit region multiple half light ellipse initial approximate fit full fit region formed union grown detection footprint may necessary set negative number see affect parameter,4
1932,DM-3377,Initial issue investigation for the nebula openstack,initial issue investigation nebula nebula system first available week spent testing team within example,20
1933,DM-3378,NSF Cyber Summit talk,summit talk security summit talk case study security talk go security program talk divided four security plan data security user access security observation site,7
1934,DM-3380,Port HSC hooks for simulated source injection,port source injection port real test code pipeline include code actually fake interface third party fake,4
1935,DM-3381,Add test cases for thresholding,add test made way handled detection commit commit test,2
1936,DM-3382,security playbook,security playbook practical document handling,1
1937,DM-3383,Meeting with on HTCondor,meeting meeting,1
1938,DM-3384,Port HSC improvements to HSM moments code,port code shear estimation received several important side need ported complicated fact much code entirely side work within new measurement framework also synchronized package side much frequently,4
1939,DM-3385,Administrative - 8-2015,nan,1
1940,DM-3386,Parallelism Framework migration,nan,2
1941,DM-3387,Make use of good pixel count when building CoaddPsfs,make use good count building building ability take account number see st however constructor use information copy field provided use,1
1942,DM-3388,Edit end-to-end test plan to reflect current DM plans,nan,2
1943,DM-3390,Re-generate data for large scale tests at in2p3,generate data large scale incorrectly need,3
1944,DM-3391,Refactor Zscale.java class ,class early year decision data would converted float thus relevant still test data type manner,2
1945,DM-3392,Fix precision related problem in UDFs,fix precision related problem seem subtle precision problem following query one row quote select ra object ra ra row set min sec quote equivalent based query quote select ra object quote fail find row relax search criterion little bit row still one quote select ra object ra quote,4
1946,DM-3393,Fix column names in query result,fix column query result following problem see column user expect min count code select min min object min min sum sum code,4
1947,DM-3394,Cost Model Discovery,cost model discovery learn cost model related preparation per contract,9
1948,DM-3396,Discourse evaluation (Part 2),discourse evaluation part work support evaluation discourse platform internal external,7
1949,DM-3397,Find and evaluate multi-user password wallet for SQuaRE,find evaluate user password wallet square work find evaluate shelf solution web square group,1
1950,DM-3398,Fix problem with default_engine,fix problem fix problem quote get meta error exception meta get recent call last file home stack flask python flask egg flask line response self file home stack flask python flask egg flask line self e file home stack flask python flask egg flask line reraise file home stack flask python flask egg flask line self file home stack flask python flask egg flask line return self rule file home stack python line return text query scalar true file home stack python line engine quote,1
1951,DM-3399,Research and Documenting the L1 System,nan,4
1952,DM-3400,Eliminate circular aliases in slot centroid definition,eliminate circular slot centroid definition discovered schema even default configuration measurement involve slot centroid algorithm reference flag fixing involve extra check,1
1953,DM-3401,Explicitly disallow alias cycles in Schemas,explicitly disallow alias current guard lazy incomplete unlikely ever already disproven prudent fix guard code,6
1954,DM-3404,Port HSC updates to ingestImages.py,port camera agnostic manner data repository registry fork multiple present side need order ingest data,2
1955,DM-3409,organize workspace functions discussion ,nan,4
1956,DM-3410,workspace functions discussion,nan,4
1957,DM-3411,workspace functions specification document,specification document first version document confluence action,20
1958,DM-3412,Review and edit import of Level 2 ICD milestones into DLP,nan,2
1959,DM-3414,Clarify status of LSE-77,clarify status work kept status substance interface instance action see change request may appropriate point,1
1960,DM-3415,Review all DM ICDs for open issues and work with partner subsystems to clarify schedules for completion,nan,4
1961,DM-3416, workspace functions discussion,nan,2
1962,DM-3417,Fix overestimation of aperture correction error,fix overestimation aperture correction error aperture correction photon noise twice aperture correction original measurement migration browse fixed,8
1963,DM-3418,Evaluate changes to LSE-209 and LSE-70,evaluate action item confluence display workshop send initial feedback,4
1964,DM-3419,obs_decam unit test for reading data ,unit test reading data unit test working unit test reading raw data got included unit test need setup test stack branch u temporary fix resolved,2
1965,DM-3421,Create testdata_decam ,create create new public instrument data file box,2
1966,DM-3422,S15 Qserv Release and Testing,release testing epic related building testing along related documentation,10
1967,DM-3425," CI, Deploy and Distribution Improvements Part II",deploy distribution part epic better capture current plan epic umbrella automatic deployment binary distribution developer docker particular go different epic,49
1968,DM-3426,DLP/LDM-240 support chages - Part II,support part service feature format,2
1969,DM-3427,Meetings - Aug 2015 ,local group meeting orientation meeting local group meeting meeting local group meeting meeting,12
1970,DM-3428,Set up new desktop and install the stack,set new install stack set new stack compiler requirement,2
1971,DM-3429,Learn the development workflow and obs_decam status update ,learn development status update learn git branching stack long chat different stack measurement got stack,4
1972,DM-3432,Debug problem with timeout,problem run simultaneous large object source scan silently pasted tail log warn foreman build root build buffer root build buffer last root build type root build size root build last root build root build proto size root build stream last build select min ra ra min p foreman build foreman runner running task session chunk entry time q select min ra ra min foreman build flight warn foreman build root build buffer last root build type root build size root build last root build root build proto size root build stream last,4
1973,DM-3433,Fix socket timeout problem in xrootd framework,fix socket problem framework run query take long time client time socket cancellation server side,4
1974,DM-3435,W16 End-to-End Integration (Data Access portion),end end integration data access portion end end system integration epic work related loading data fully,22
1975,DM-3436,Qserv - webserv integration,integration setup configure talk verify work fix discovered,2
1976,DM-3437,Add column names metadata to db query results,add column query per discussion data access meeting good send column query,2
1977,DM-3438,Revisit KPIs for Qserv,revisit need come,2
1978,DM-3439,Rename ingest.py to reduce confusion with database,rename ingest reduce confusion bin script camera agnostic manner data repository registry back end code name ingest ingest configuration also ingest choice name unfortunate may confused ingest change name reduce confusion perhaps like bin script,2
1979,DM-3440,"add meas_extensions_photometryKron to lsstsw, lsst_distrib",add added system since trying keep blocked fix unit test system would caught,1
1980,DM-3442,Processing y-band HSC data fails in loading reference sources,band data loading reference code data output raid price test id visit calibrate astrometry solver loading reference center pix sky radius deg fatal pointing visit filter field could find flux field recent call last file home stack python pipe base line result task run file home stack python pipe base timer line wrapper self file home stack python pipe line run result self process file home stack python pipe base timer line wrapper self file home stack python pipe line process self calibrate run file home stack python pipe base timer line wrapper self file home stack python pipe calibrate line run self astrometry run exposure file home stack python pipe base timer line wrapper self file home stack python line run self astrometry exposure exposure file home stack python pipe base timer line wrapper self file home stack python line astrometry self solver exposure exposure file home stack python line return self file home stack python line self file home stack python line none file home stack python pipe base timer line wrapper self file home stack python line self file home stack python pipe base timer line wrapper self file home stack python line schema schema file home stack python line raise could find flux field join could find flux field code able fix setting e g calibrate astrometry solver calibrate astrometry solver keep choice reference get past astrometry also problem,2
1981,DM-3444,Add support for parsing user log files,add support user log order get executed add support non log user log individual job,6
1982,DM-3447,Improve packaging of shared libraries in scons,improve discovered swig messy specifically dumping everything might need library client related need given czar ended duplicate need look cleanup need break smaller difficulty understanding circular,12
1983,DM-3448,S17 Long-running Query Optimizations,long running query discovered query long time czar get response worker long time time quick patch summer increase large number issue confluence display meeting knew long query going take could set appropriate value always estimate well long query going take best solution came periodically check worker status query worker respond something like working x sec ago note might require,26
1984,DM-3449,Handle problems with connecting to mysql in czar,handle czar run many czar running result exception uncaught triggered starting fix problem likely easiest way reproduce would set small number story handling uncaught exception gracefully,3
1985,DM-3450,Tweaks to configurations discovered during S15 tests,discovered apply found useful running large scale change add quote export export export export quote czar add quote c unlimited quote make sure core file always,1
1986,DM-3451,Resolve problem with running many simultaneous queries,resolve problem running many simultaneous run simultaneous czar uncaught exception,2
1987,DM-3452,Integrate pipelines with MySQL and Qserv,integrate load data produced,5
1988,DM-3453,AstrometryTask.run return not consistent with ANetAstrometryTask,run return consistent run run two must agree turn widely used standardize,1
1989,DM-3455,ProcessImageTask.matchSources fails if using ANetAstrometryTask,following error code calibrate astrometry distortion correction fatal pointing visit filter field file table schema line table table detail find string double string char field found type field found type recent call last file rowen stack python pipe base line result task run file rowen stack python pipe base timer line wrapper self file rowen stack python pipe line run result self process file rowen stack python pipe base timer line wrapper self file rowen stack python pipe line process self file rowen stack python pipe line astrometry exposure exposure file rowen stack python pipe base timer line wrapper self file rowen stack python line self exposure exposure file rowen anaconda line return self gen next file rowen stack python line table self file rowen stack python table line return self file table schema line table table detail find string double string char field found type field found type code probably result basic problem distortion context run point price simple clean fix make distortion context already distortion work try first,1
1990,DM-3456,Fix problems with talking from webserv to qserv,fix talking flask part extra basically moment even query run via directed,2
1991,DM-3457,Implement prototype stack documentation with Sphinx,implement prototype stack documentation sphinx implement minimally viable sphinx documentation repository stack code available,5
1992,DM-3458,Research existing sphinx doc implementations,research sphinx doc examine python structure implement sphinx,2
1993,DM-3459,make forced and SFM interfaces more consistent,make forced consistent rowen quote run run take source two use opposite order first two one first exposure first quote,1
1994,DM-3460,applyApCorr mis-handles missing data,missing data run following behave get none data missing rather raising exception code try get get except exception code,1
1995,DM-3462,Make obs_decam handle raw data ,make handle raw data current instrument data community pipeline e matching instrument associated mask file weight map data visit issue add functionality raw registry data butler practically create new expand sub class brief summary unit test pas working unit test currently dev box reflect butler also get raw besides please update data create registry raw data run code path mode link raw path code default previous use stay,13
1996,DM-3463,psfex lapack symbols may collide with built in lapack,may collide built mac build due test failing import code rowen anaconda site resolve symbol system library accelerate framework framework dependent could loaded system library accelerate framework framework code best guess see discussion data management pacific time special anaconda case see o x see dev,2
1997,DM-3464,lsstswBuild.sh --print-fail should report config.log,nan,1
1998,DM-3467,Make async cancellation more flexible,nan,8
1999,DM-3468,drawing text to ds9 fails if size or the font family is set,drawing text size font family set like code dot size dot time code silently fail problem like code p command text text color red font time code fail need say font time normal,1
2000,DM-3469,Prepare for S15 end-to-end system and Firefly relesase,prepare end end system firefly try end end system place work process try web application access dada access system simple firefly release community,15
2001,DM-3470,Install/deploy SUI web application at NCSA,install deploy web application summer release web accessible team work server setup install necessary install deploy system test,5
2002,DM-3471,A simple Firefly release for S15,simple firefly release install deploy firefly application scratch take getting necessary install order get system running little time possible provide war file tomcat server need third party except time get system running minute war file,10
2003,DM-3472,Implement Basic spatial lookups for the Butler ,implement basic spatial butler based confluence display science data archive application pipeline require spatial via butler current plan provide ingest script butler exposure spatial information data id table used accelerated spatial provide task potentially table outside butler use spatial location get pas butler get file,10
2004,DM-3474,Debug problems with near neighbor queries,near neighbor following near neighbor query quote select ra ra ra ra object object ra ra quote cluster,4
2005,DM-3477,Design SQL API for getting query type,design getting query type unsure user able check type query given query example query select object considered interactive story look like,2
2006,DM-3478,Design API for passing query type,design passing query type user able pas hint query query type based return result either query result story designing restful,3
2007,DM-3479,Design RESTful APIs for async queries in WebServ,design restful need partial query running killing,2
2008,DM-3480,Design SQL APIs for async queries,design need query note able specify going format status query query partial query running,5
2009,DM-3481,adapt sandbox-jenkins-demo to changes in jfryman/nginx 0.2.7,adapt sandbox way since run awful,2
2010,DM-3482,Attending Cyber Security Summit,security summit security summit capacity iso,3
2011,DM-3483,Calibration transformation should not fail on negative flux,calibration transformation fail negative flux ingest measured source converted per default behaviour image throw negative flux whole transformation procedure better return nan,1
2012,DM-3484,Design RESTful API for getting query type,design restful getting query type unsure user able check type query given query example query select object considered interactive story restful look like,2
2013,DM-3488,Debug problem with large results set,problem large set query billion czar czar nearly memory need understand ram usage czar correlated result size,1
2014,DM-3489,replace Calib negative flux behavior methods with context manager,replace negative flux behavior context manager nice context manager handling behavior negative could even static bad use global change require,2
2015,DM-3490,Quick-and-dirty n-way spatial matching,quick dirty n way spatial matching issue add limited n way spatial matching multiple identical sufficient measuring simple wrapper way matching code intended long term use efficient algorithm ideal,2
2016,DM-3491,Update ip_diffim to use the new NO_DATA flag instead of EDGE,update use new flag instead edge edge converted ticket missing,1
2017,DM-3492,Correct for distortion in matchOptimisticB astrometry matcher,correct distortion astrometry matcher correct distortion although estimate distortion available suspect matching celestial sphere might ideal matching tangent plane worked,5
2018,DM-3493,Fix crosstalk following ds9 interface changes,fix following interface without actually anything trouble setup,1
2019,DM-3494,lsst.afw.display.setMaskTransparency doc doesn't match code,display doc match code specify display mask transparency percent none set loading inspection code anything transparency none,1
2020,DM-3495,X16 Large Results,large en master query access related high volume return large per query current version poorly large single query million two column nearly ram czar czar extended period time likely related currently memory returned proxy epic part one reasonable approach would write separate table worker deliver final result union table perhaps could use system worker would write directly without czar deliverable demonstration result handled single czar czar use excessive amount ram,19
2021,DM-3496,Add support for images produced by pipelines in end-to-end integration test,add support produced end end integration test need add support produced run part end end integration able serve,6
2022,DM-3499,Add support for executing async queries through czar,nan,14
2023,DM-3500,S17 Async Queries in WebServ,add support deliverable manage start kill retrieve partial covered,12
2024,DM-3501,Implement RESTful API for async queries in WebServ,nan,10
2025,DM-3502,Research mysql proxy alternatives,research proxy research proxy like,9
2026,DM-3504,Improve spatial image search for butler,nan,11
2027,DM-3505,Modify czar to use per query CSS metadata,modify czar use per query czar currently information snapshot taken czar start dealing dynamic system table come go system particular table would need per query stay date,6
2028,DM-3506,W16 Support Dynamic CSS Metadata in Czar,support dynamic czar czar need support dynamic epic facade related code czar date per query instead static,40
2029,DM-3508,Revisit Facade API,nan,6
2030,DM-3511,Adopt Webserv to work with reworked db module,nan,4
2031,DM-3512,Expose column metadata via metaserv,expose column via need expose via restful information column description require querying information table include information ra used indexing,6
2032,DM-3513,Add support for row counts in Metaserv,add support row would like frequently check row table story information row count information note table might change need intercept alter table update cache beyond scope story,4
2033,DM-3514,Add flag to MetaServ showing if qserv_area_spec is available,add flag showing available need know table support spatial story information via information available via,3
2034,DM-3515,Refactor DipoleMeasurement: Dipole classification to plugin,dipole classification currently dipole measurement dipole classification method ticket dipole classification simplify instead run setting appropriate default dipole classification,6
2035,DM-3516,Base DC network design,base network design design proposal base network,20
2036,DM-3518,prune stale obs_subaru dependencies,prune stale removed removed stack content need cherry pick code replace investigate use might think ever use side add back side fork,4
2037,DM-3519,Create flux environment for input panels,nan,20
2038,DM-3520,Organize React component to use new flux environment,nan,10
2039,DM-3522,Releasing un-acquired resources bug,un acquired bug running mix low volume high volume include near neighbor point quote terminate throwing instance bug release error un acquired resource quote stack trace quote raise missing separate use install raise abort release build build build act build operator build runner operator build foreman runner include c functional runner operator include c functional quote tail log file log quote build build launch build build build busyness yes build current scan candidate build task build root build resource foreman build foreman registered runner foreman build foreman task task session chunk entry time q select ra parent ra foreman build foreman runner running task session chunk entry time q select ra parent ra foreman build flight warn foreman build root build size root build size root build size terminate throwing instance bug release error un acquired resource quote,3
2040,DM-3523,data center requirements,nan,2
2041,DM-3524,Revise LDM-240,revise,10
